t,E_tot,E_x,E_y,proj_bx
3.70000000e-01,4.30080008e-08,4.30072590e-08,7.41856152e-13,9.07375658e-09
3.80000000e-01,4.30080009e-08,4.30072184e-08,7.82498035e-13,9.31875074e-09
3.90000000e-01,4.30080010e-08,4.30071768e-08,8.24223663e-13,9.56372961e-09
4.00000000e-01,4.30080011e-08,4.30071341e-08,8.67033035e-13,9.80869314e-09
4.10000000e-01,4.30080012e-08,4.30070903e-08,9.10926148e-13,1.00536413e-08
4.20000000e-01,4.30080013e-08,4.30070454e-08,9.55902998e-13,1.02985739e-08
4.30000000e-01,4.30080015e-08,4.30069995e-08,1.00196358e-12,1.05434912e-08
4.40000000e-01,4.30080016e-08,4.30069525e-08,1.04910790e-12,1.07883929e-08
4.50000000e-01,4.30080018e-08,4.30069044e-08,1.09733594e-12,1.10332793e-08
4.60000000e-01,4.30080019e-08,4.30068553e-08,1.14664771e-12,1.12781502e-08
4.70000000e-01,4.30080021e-08,4.30068050e-08,1.19704320e-12,1.15230057e-08
4.80000000e-01,4.30080023e-08,4.30067537e-08,1.24852240e-12,1.17678458e-08
4.90000000e-01,4.30080024e-08,4.30067014e-08,1.30108532e-12,1.20126708e-08
5.00000000e-01,4.30080026e-08,4.30066479e-08,1.35473195e-12,1.22574805e-08
5.10000000e-01,4.30080029e-08,4.30065934e-08,1.40946229e-12,1.25022752e-08
5.20000000e-01,4.30080031e-08,4.30065378e-08,1.46527633e-12,1.27470549e-08
5.30000000e-01,4.30080033e-08,4.30064811e-08,1.52217407e-12,1.29918198e-08
5.40000000e-01,4.30080036e-08,4.30064234e-08,1.58015551e-12,1.32365700e-08
5.50000000e-01,4.30080038e-08,4.30063646e-08,1.63922063e-12,1.34813056e-08
5.60000000e-01,4.30080041e-08,4.30063048e-08,1.69936945e-12,1.37260269e-08
5.70000000e-01,4.30080044e-08,4.30062438e-08,1.76060194e-12,1.39707340e-08
5.80000000e-01,4.30080047e-08,4.30061818e-08,1.82291812e-12,1.42154271e-08
5.90000000e-01,4.30080051e-08,4.30061187e-08,1.88631797e-12,1.44601063e-08
6.00000000e-01,4.30080054e-08,4.30060546e-08,1.95080149e-12,1.47047720e-08
6.10000000e-01,4.30080058e-08,4.30059894e-08,2.01636867e-12,1.49494242e-08
6.20000000e-01,4.30080061e-08,4.30059231e-08,2.08301952e-12,1.51940633e-08
6.30000000e-01,4.30080065e-08,4.30058558e-08,2.15075402e-12,1.54386895e-08
6.40000000e-01,4.30080069e-08,4.30057874e-08,2.21957218e-12,1.56833030e-08
6.50000000e-01,4.30080074e-08,4.30057179e-08,2.28947398e-12,1.59279040e-08
6.60000000e-01,4.30080078e-08,4.30056473e-08,2.36045942e-12,1.61724929e-08
6.70000000e-01,4.30080083e-08,4.30055757e-08,2.43252850e-12,1.64170698e-08
6.80000000e-01,4.30080088e-08,4.30055031e-08,2.50568122e-12,1.66616351e-08
6.90000000e-01,4.30080093e-08,4.30054293e-08,2.57991756e-12,1.69061889e-08
7.00000000e-01,4.30080098e-08,4.30053545e-08,2.65523753e-12,1.71507317e-08
7.10000000e-01,4.30080103e-08,4.30052787e-08,2.73164111e-12,1.73952635e-08
7.20000000e-01,4.30080109e-08,4.30052017e-08,2.80912831e-12,1.76397848e-08
7.30000000e-01,4.30080114e-08,4.30051237e-08,2.88769911e-12,1.78842957e-08
7.40000000e-01,4.30080120e-08,4.30050447e-08,2.96735351e-12,1.81287966e-08
7.50000000e-01,4.30080127e-08,4.30049646e-08,3.04809152e-12,1.83732876e-08
7.60000000e-01,4.30080133e-08,4.30048834e-08,3.12991311e-12,1.86177692e-08
7.70000000e-01,4.30080140e-08,4.30048011e-08,3.21281829e-12,1.88622414e-08
7.80000000e-01,4.30080146e-08,4.30047178e-08,3.29680705e-12,1.91067046e-08
7.90000000e-01,4.30080153e-08,4.30046334e-08,3.38187938e-12,1.93511591e-08
8.00000000e-01,4.30080160e-08,4.30045480e-08,3.46803529e-12,1.95956050e-08
8.10000000e-01,4.30080168e-08,4.30044615e-08,3.55527475e-12,1.98400425e-08
8.20000000e-01,4.30080175e-08,4.30043739e-08,3.64359778e-12,2.00844720e-08
8.30000000e-01,4.30080183e-08,4.30042853e-08,3.73300436e-12,2.03288937e-08
8.40000000e-01,4.30080191e-08,4.30041956e-08,3.82349449e-12,2.05733076e-08
8.50000000e-01,4.30080199e-08,4.30041048e-08,3.91506815e-12,2.08177141e-08
8.60000000e-01,4.30080207e-08,4.30040130e-08,4.00772536e-12,2.10621133e-08
8.70000000e-01,4.30080216e-08,4.30039201e-08,4.10146609e-12,2.13065054e-08
8.80000000e-01,4.30080225e-08,4.30038262e-08,4.19629034e-12,2.15508906e-08
8.90000000e-01,4.30080234e-08,4.30037312e-08,4.29219812e-12,2.17952688e-08
9.00000000e-01,4.30080243e-08,4.30036351e-08,4.38918940e-12,2.20396404e-08
9.10000000e-01,4.30080252e-08,4.30035380e-08,4.48726420e-12,2.22840054e-08
9.20000000e-01,4.30080262e-08,4.30034398e-08,4.58642249e-12,2.25283640e-08
9.30000000e-01,4.30080272e-08,4.30033405e-08,4.68666428e-12,2.27727161e-08
9.40000000e-01,4.30080282e-08,4.30032402e-08,4.78798955e-12,2.30170618e-08
9.50000000e-01,4.30080292e-08,4.30031388e-08,4.89039831e-12,2.32614013e-08
9.60000000e-01,4.30080302e-08,4.30030363e-08,4.99389054e-12,2.35057344e-08
9.70000000e-01,4.30080313e-08,4.30029328e-08,5.09846624e-12,2.37500613e-08
9.80000000e-01,4.30080324e-08,4.30028282e-08,5.20412541e-12,2.39943819e-08
9.90000000e-01,4.30080335e-08,4.30027226e-08,5.31086803e-12,2.42386962e-08
1.00000000e+00,4.30080346e-08,4.30026159e-08,5.41869411e-12,2.44830042e-08
1.01000000e+00,4.30080357e-08,4.30025081e-08,5.52760362e-12,2.47273057e-08
1.02000000e+00,4.30080369e-08,4.30023993e-08,5.63759658e-12,2.49716006e-08
1.03000000e+00,4.30080381e-08,4.30022894e-08,5.74867297e-12,2.52158890e-08
1.04000000e+00,4.30080393e-08,4.30021785e-08,5.86083279e-12,2.54601706e-08
1.05000000e+00,4.30080405e-08,4.30020665e-08,5.97407602e-12,2.57044452e-08
1.06000000e+00,4.30080418e-08,4.30019534e-08,6.08840267e-12,2.59487128e-08
1.07000000e+00,4.30080431e-08,4.30018393e-08,6.20381272e-12,2.61929731e-08
1.08000000e+00,4.30080444e-08,4.30017241e-08,6.32030617e-12,2.64372260e-08
1.09000000e+00,4.30080457e-08,4.30016078e-08,6.43788301e-12,2.66814711e-08
1.10000000e+00,4.30080470e-08,4.30014905e-08,6.55654323e-12,2.69257083e-08
1.11000000e+00,4.30080484e-08,4.30013721e-08,6.67628684e-12,2.71699373e-08
1.12000000e+00,4.30080498e-08,4.30012527e-08,6.79711381e-12,2.74141578e-08
1.13000000e+00,4.30080512e-08,4.30011322e-08,6.91902414e-12,2.76583695e-08
1.14000000e+00,4.30080527e-08,4.30010107e-08,7.04201783e-12,2.79025721e-08
1.15000000e+00,4.30080542e-08,4.30008881e-08,7.16609487e-12,2.81467652e-08
1.16000000e+00,4.30080557e-08,4.30007644e-08,7.29125525e-12,2.83909485e-08
1.17000000e+00,4.30080572e-08,4.30006397e-08,7.41749896e-12,2.86351217e-08
1.18000000e+00,4.30080588e-08,4.30005140e-08,7.54482599e-12,2.88792843e-08
1.19000000e+00,4.30080604e-08,4.30003872e-08,7.67323634e-12,2.91234360e-08
1.20000000e+00,4.30080620e-08,4.30002593e-08,7.80272999e-12,2.93675763e-08
1.21000000e+00,4.30080637e-08,4.30001304e-08,7.93330694e-12,2.96117048e-08
1.22000000e+00,4.30080654e-08,4.30000004e-08,8.06496719e-12,2.98558211e-08
1.23000000e+00,4.30080671e-08,4.29998694e-08,8.19771071e-12,3.00999248e-08
1.24000000e+00,4.30080689e-08,4.29997374e-08,8.33153751e-12,3.03440154e-08
1.25000000e+00,4.30080707e-08,4.29996043e-08,8.46644757e-12,3.05880925e-08
1.26000000e+00,4.30080726e-08,4.29994701e-08,8.60244088e-12,3.08321555e-08
1.27000000e+00,4.30080745e-08,4.29993349e-08,8.73951744e-12,3.10762040e-08
1.28000000e+00,4.30080764e-08,4.29991987e-08,8.87767724e-12,3.13202376e-08
1.29000000e+00,4.30080784e-08,4.29990614e-08,9.01692026e-12,3.15642557e-08
1.30000000e+00,4.30080804e-08,4.29989231e-08,9.15724650e-12,3.18082578e-08
1.31000000e+00,4.30080824e-08,4.29987838e-08,9.29865594e-12,3.20522436e-08
1.32000000e+00,4.30080845e-08,4.29986434e-08,9.44114859e-12,3.22962124e-08
1.33000000e+00,4.30080867e-08,4.29985020e-08,9.58472442e-12,3.25401639e-08
1.34000000e+00,4.30080889e-08,4.29983595e-08,9.72938343e-12,3.27840975e-08
1.35000000e+00,4.30080912e-08,4.29982160e-08,9.87512561e-12,3.30280128e-08
1.36000000e+00,4.30080935e-08,4.29980715e-08,1.00219509e-11,3.32719093e-08
1.37000000e+00,4.30080958e-08,4.29979260e-08,1.01698594e-11,3.35157864e-08
1.38000000e+00,4.30080983e-08,4.29977794e-08,1.03188511e-11,3.37596439e-08
1.39000000e+00,4.30081007e-08,4.29976318e-08,1.04689258e-11,3.40034812e-08
1.40000000e+00,4.30081033e-08,4.29974832e-08,1.06200837e-11,3.42472978e-08
1.41000000e+00,4.30081059e-08,4.29973336e-08,1.07723247e-11,3.44910935e-08
1.42000000e+00,4.30081086e-08,4.29971829e-08,1.09256488e-11,3.47348677e-08
1.43000000e+00,4.30081113e-08,4.29970313e-08,1.10800560e-11,3.49786200e-08
1.44000000e+00,4.30081141e-08,4.29968786e-08,1.12355463e-11,3.52223502e-08
1.45000000e+00,4.30081170e-08,4.29967249e-08,1.13921196e-11,3.54660577e-08
1.46000000e+00,4.30081199e-08,4.29965702e-08,1.15497761e-11,3.57097423e-08
1.47000000e+00,4.30081230e-08,4.29964144e-08,1.17085155e-11,3.59534037e-08
1.48000000e+00,4.30081261e-08,4.29962577e-08,1.18683381e-11,3.61970415e-08
1.49000000e+00,4.30081292e-08,4.29961000e-08,1.20292437e-11,3.64406555e-08
1.50000000e+00,4.30081325e-08,4.29959413e-08,1.21912323e-11,3.66842453e-08
1.51000000e+00,4.30081358e-08,4.29957815e-08,1.23543039e-11,3.69278109e-08
1.52000000e+00,4.30081393e-08,4.29956208e-08,1.25184586e-11,3.71713518e-08
1.53000000e+00,4.30081428e-08,4.29954591e-08,1.26836963e-11,3.74148681e-08
1.54000000e+00,4.30081464e-08,4.29952964e-08,1.28500169e-11,3.76583594e-08
1.55000000e+00,4.30081501e-08,4.29951326e-08,1.30174206e-11,3.79018258e-08
1.56000000e+00,4.30081538e-08,4.29949679e-08,1.31859073e-11,3.81452669e-08
1.57000000e+00,4.30081577e-08,4.29948022e-08,1.33554770e-11,3.83886829e-08
1.58000000e+00,4.30081617e-08,4.29946356e-08,1.35261296e-11,3.86320737e-08
1.59000000e+00,4.30081658e-08,4.29944679e-08,1.36978652e-11,3.88754392e-08
1.60000000e+00,4.30081699e-08,4.29942992e-08,1.38706838e-11,3.91187794e-08
1.61000000e+00,4.30081742e-08,4.29941296e-08,1.40445853e-11,3.93620944e-08
1.62000000e+00,4.30081786e-08,4.29939590e-08,1.42195698e-11,3.96053843e-08
1.63000000e+00,4.30081830e-08,4.29937874e-08,1.43956373e-11,3.98486492e-08
1.64000000e+00,4.30081876e-08,4.29936148e-08,1.45727877e-11,4.00918892e-08
1.65000000e+00,4.30081923e-08,4.29934413e-08,1.47510210e-11,4.03351045e-08
1.66000000e+00,4.30081971e-08,4.29932668e-08,1.49303372e-11,4.05782953e-08
1.67000000e+00,4.30082020e-08,4.29930913e-08,1.51107364e-11,4.08214619e-08
1.68000000e+00,4.30082070e-08,4.29929148e-08,1.52922185e-11,4.10646045e-08
1.69000000e+00,4.30082122e-08,4.29927374e-08,1.54747835e-11,4.13077233e-08
1.70000000e+00,4.30082174e-08,4.29925590e-08,1.56584314e-11,4.15508188e-08
1.71000000e+00,4.30082228e-08,4.29923796e-08,1.58431622e-11,4.17938914e-08
1.72000000e+00,4.30082282e-08,4.29921993e-08,1.60289759e-11,4.20369413e-08
1.73000000e+00,4.30082338e-08,4.29920180e-08,1.62158724e-11,4.22799690e-08
1.74000000e+00,4.30082395e-08,4.29918357e-08,1.64038519e-11,4.25229750e-08
1.75000000e+00,4.30082454e-08,4.29916524e-08,1.65929142e-11,4.27659597e-08
1.76000000e+00,4.30082513e-08,4.29914682e-08,1.67830593e-11,4.30089237e-08
1.77000000e+00,4.30082573e-08,4.29912830e-08,1.69742873e-11,4.32518675e-08
1.78000000e+00,4.30082635e-08,4.29910969e-08,1.71665982e-11,4.34947916e-08
1.79000000e+00,4.30082698e-08,4.29909098e-08,1.73599919e-11,4.37376967e-08
1.80000000e+00,4.30082762e-08,4.29907217e-08,1.75544683e-11,4.39805833e-08
1.81000000e+00,4.30082827e-08,4.29905326e-08,1.77500276e-11,4.42234521e-08
1.82000000e+00,4.30082893e-08,4.29903426e-08,1.79466697e-11,4.44663036e-08
1.83000000e+00,4.30082960e-08,4.29901516e-08,1.81443946e-11,4.47091387e-08
1.84000000e+00,4.30083029e-08,4.29899597e-08,1.83432022e-11,4.49519579e-08
1.85000000e+00,4.30083098e-08,4.29897667e-08,1.85430926e-11,4.51947621e-08
1.86000000e+00,4.30083169e-08,4.29895728e-08,1.87440657e-11,4.54375518e-08
1.87000000e+00,4.30083240e-08,4.29893779e-08,1.89461215e-11,4.56803278e-08
1.88000000e+00,4.30083313e-08,4.29891821e-08,1.91492600e-11,4.59230910e-08
1.89000000e+00,4.30083387e-08,4.29889852e-08,1.93534812e-11,4.61658419e-08
1.90000000e+00,4.30083462e-08,4.29887874e-08,1.95587851e-11,4.64085815e-08
1.91000000e+00,4.30083537e-08,4.29885886e-08,1.97651717e-11,4.66513104e-08
1.92000000e+00,4.30083614e-08,4.29883888e-08,1.99726408e-11,4.68940294e-08
1.93000000e+00,4.30083692e-08,4.29881880e-08,2.01811926e-11,4.71367394e-08
1.94000000e+00,4.30083771e-08,4.29879862e-08,2.03908270e-11,4.73794411e-08
1.95000000e+00,4.30083850e-08,4.29877835e-08,2.06015439e-11,4.76221352e-08
1.96000000e+00,4.30083930e-08,4.29875797e-08,2.08133434e-11,4.78648226e-08
1.97000000e+00,4.30084012e-08,4.29873749e-08,2.10262254e-11,4.81075039e-08
1.98000000e+00,4.30084094e-08,4.29871692e-08,2.12401900e-11,4.83501801e-08
1.99000000e+00,4.30084176e-08,4.29869624e-08,2.14552370e-11,4.85928517e-08
2.00000000e+00,4.30084260e-08,4.29867546e-08,2.16713666e-11,4.88355196e-08
2.01000000e+00,4.30084344e-08,4.29865459e-08,2.18885785e-11,4.90781845e-08
2.02000000e+00,4.30084429e-08,4.29863361e-08,2.21068730e-11,4.93208471e-08
2.03000000e+00,4.30084515e-08,4.29861253e-08,2.23262498e-11,4.95635081e-08
2.04000000e+00,4.30084601e-08,4.29859134e-08,2.25467091e-11,4.98061681e-08
2.05000000e+00,4.30084688e-08,4.29857006e-08,2.27682507e-11,5.00488278e-08
2.06000000e+00,4.30084776e-08,4.29854867e-08,2.29908747e-11,5.02914878e-08
2.07000000e+00,4.30084864e-08,4.29852718e-08,2.32145811e-11,5.05341488e-08
2.08000000e+00,4.30084952e-08,4.29850558e-08,2.34393699e-11,5.07768113e-08
2.09000000e+00,4.30085041e-08,4.29848389e-08,2.36652409e-11,5.10194759e-08
2.10000000e+00,4.30085131e-08,4.29846209e-08,2.38921943e-11,5.12621430e-08
2.11000000e+00,4.30085220e-08,4.29844018e-08,2.41202301e-11,5.15048132e-08
2.12000000e+00,4.30085311e-08,4.29841817e-08,2.43493481e-11,5.17474868e-08
2.13000000e+00,4.30085401e-08,4.29839606e-08,2.45795484e-11,5.19901644e-08
2.14000000e+00,4.30085492e-08,4.29837384e-08,2.48108311e-11,5.22328463e-08
2.15000000e+00,4.30085583e-08,4.29835151e-08,2.50431960e-11,5.24755328e-08
2.16000000e+00,4.30085675e-08,4.29832908e-08,2.52766432e-11,5.27182242e-08
2.17000000e+00,4.30085767e-08,4.29830655e-08,2.55111728e-11,5.29609207e-08
2.18000000e+00,4.30085859e-08,4.29828391e-08,2.57467846e-11,5.32036227e-08
2.19000000e+00,4.30085951e-08,4.29826116e-08,2.59834787e-11,5.34463302e-08
2.20000000e+00,4.30086043e-08,4.29823831e-08,2.62212551e-11,5.36890434e-08
2.21000000e+00,4.30086136e-08,4.29821535e-08,2.64601138e-11,5.39317623e-08
2.22000000e+00,4.30086229e-08,4.29819228e-08,2.67000548e-11,5.41744870e-08
2.23000000e+00,4.30086322e-08,4.29816911e-08,2.69410782e-11,5.44172174e-08
2.24000000e+00,4.30086415e-08,4.29814583e-08,2.71831838e-11,5.46599535e-08
2.25000000e+00,4.30086508e-08,4.29812245e-08,2.74263718e-11,5.49026952e-08
2.26000000e+00,4.30086602e-08,4.29809895e-08,2.76706422e-11,5.51454424e-08
2.27000000e+00,4.30086695e-08,4.29807535e-08,2.79159949e-11,5.53881947e-08
2.28000000e+00,4.30086789e-08,4.29805165e-08,2.81624299e-11,5.56309519e-08
2.29000000e+00,4.30086883e-08,4.29802783e-08,2.84099474e-11,5.58737138e-08
2.30000000e+00,4.30086977e-08,4.29800391e-08,2.86585472e-11,5.61164800e-08
2.31000000e+00,4.30087071e-08,4.29797989e-08,2.89082294e-11,5.63592500e-08
2.32000000e+00,4.30087165e-08,4.29795575e-08,2.91589940e-11,5.66020234e-08
2.33000000e+00,4.30087260e-08,4.29793151e-08,2.94108411e-11,5.68447997e-08
2.34000000e+00,4.30087354e-08,4.29790717e-08,2.96637706e-11,5.70875783e-08
2.35000000e+00,4.30087449e-08,4.29788271e-08,2.99177825e-11,5.73303587e-08
2.36000000e+00,4.30087544e-08,4.29785816e-08,3.01728769e-11,5.75731402e-08
2.37000000e+00,4.30087640e-08,4.29783349e-08,3.04290537e-11,5.78159221e-08
2.38000000e+00,4.30087735e-08,4.29780872e-08,3.06863130e-11,5.80587036e-08
2.39000000e+00,4.30087831e-08,4.29778385e-08,3.09446547e-11,5.83014841e-08
2.40000000e+00,4.30087927e-08,4.29775886e-08,3.12040790e-11,5.85442627e-08
2.41000000e+00,4.30088024e-08,4.29773378e-08,3.14645856e-11,5.87870385e-08
2.42000000e+00,4.30088121e-08,4.29770859e-08,3.17261748e-11,5.90298107e-08
2.43000000e+00,4.30088218e-08,4.29768330e-08,3.19888464e-11,5.92725782e-08
2.44000000e+00,4.30088316e-08,4.29765790e-08,3.22526004e-11,5.95153403e-08
2.45000000e+00,4.30088414e-08,4.29763240e-08,3.25174369e-11,5.97580957e-08
2.46000000e+00,4.30088513e-08,4.29760680e-08,3.27833558e-11,6.00008437e-08
2.47000000e+00,4.30088613e-08,4.29758109e-08,3.30503570e-11,6.02435830e-08
2.48000000e+00,4.30088713e-08,4.29755528e-08,3.33184407e-11,6.04863126e-08
2.49000000e+00,4.30088813e-08,4.29752937e-08,3.35876066e-11,6.07290314e-08
2.50000000e+00,4.30088915e-08,4.29750336e-08,3.38578549e-11,6.09717383e-08
2.51000000e+00,4.30089017e-08,4.29747725e-08,3.41291854e-11,6.12144322e-08
2.52000000e+00,4.30089120e-08,4.29745104e-08,3.44015981e-11,6.14571119e-08
2.53000000e+00,4.30089224e-08,4.29742474e-08,3.46750931e-11,6.16997762e-08
2.54000000e+00,4.30089330e-08,4.29739833e-08,3.49496701e-11,6.19424239e-08
2.55000000e+00,4.30089436e-08,4.29737182e-08,3.52253292e-11,6.21850540e-08
2.56000000e+00,4.30089543e-08,4.29734522e-08,3.55020703e-11,6.24276651e-08
2.57000000e+00,4.30089651e-08,4.29731852e-08,3.57798933e-11,6.26702561e-08
2.58000000e+00,4.30089760e-08,4.29729172e-08,3.60587983e-11,6.29128258e-08
2.59000000e+00,4.30089871e-08,4.29726483e-08,3.63387850e-11,6.31553730e-08
2.60000000e+00,4.30089983e-08,4.29723785e-08,3.66198535e-11,6.33978966e-08
2.61000000e+00,4.30090097e-08,4.29721077e-08,3.69020037e-11,6.36403953e-08
2.62000000e+00,4.30090212e-08,4.29718359e-08,3.71852355e-11,6.38828681e-08
2.63000000e+00,4.30090328e-08,4.29715633e-08,3.74695488e-11,6.41253138e-08
2.64000000e+00,4.30090446e-08,4.29712897e-08,3.77549436e-11,6.43677312e-08
2.65000000e+00,4.30090566e-08,4.29710152e-08,3.80414197e-11,6.46101194e-08
2.66000000e+00,4.30090688e-08,4.29707398e-08,3.83289772e-11,6.48524771e-08
2.67000000e+00,4.30090811e-08,4.29704635e-08,3.86176159e-11,6.50948035e-08
2.68000000e+00,4.30090936e-08,4.29701863e-08,3.89073359e-11,6.53370974e-08
2.69000000e+00,4.30091063e-08,4.29699082e-08,3.91981369e-11,6.55793580e-08
2.70000000e+00,4.30091193e-08,4.29696292e-08,3.94900191e-11,6.58215842e-08
2.71000000e+00,4.30091324e-08,4.29693494e-08,3.97829823e-11,6.60637752e-08
2.72000000e+00,4.30091458e-08,4.29690687e-08,4.00770264e-11,6.63059301e-08
2.73000000e+00,4.30091593e-08,4.29687872e-08,4.03721516e-11,6.65480481e-08
2.74000000e+00,4.30091731e-08,4.29685048e-08,4.06683576e-11,6.67901285e-08
2.75000000e+00,4.30091872e-08,4.29682215e-08,4.09656445e-11,6.70321706e-08
2.76000000e+00,4.30092015e-08,4.29679375e-08,4.12640123e-11,6.72741737e-08
2.77000000e+00,4.30092160e-08,4.29676526e-08,4.15634610e-11,6.75161371e-08
2.78000000e+00,4.30092308e-08,4.29673668e-08,4.18639905e-11,6.77580605e-08
2.79000000e+00,4.30092459e-08,4.29670803e-08,4.21656009e-11,6.79999432e-08
2.80000000e+00,4.30092612e-08,4.29667929e-08,4.24682922e-11,6.82417848e-08
2.81000000e+00,4.30092769e-08,4.29665048e-08,4.27720644e-11,6.84835851e-08
2.82000000e+00,4.30092928e-08,4.29662158e-08,4.30769176e-11,6.87253437e-08
2.83000000e+00,4.30093089e-08,4.29659261e-08,4.33828517e-11,6.89670603e-08
2.84000000e+00,4.30093254e-08,4.29656356e-08,4.36898668e-11,6.92087348e-08
2.85000000e+00,4.30093422e-08,4.29653442e-08,4.39979630e-11,6.94503672e-08
2.86000000e+00,4.30093593e-08,4.29650521e-08,4.43071404e-11,6.96919573e-08
2.87000000e+00,4.30093767e-08,4.29647593e-08,4.46173989e-11,6.99335053e-08
2.88000000e+00,4.30093944e-08,4.29644656e-08,4.49287387e-11,7.01750113e-08
2.89000000e+00,4.30094124e-08,4.29641712e-08,4.52411599e-11,7.04164753e-08
2.90000000e+00,4.30094307e-08,4.29638761e-08,4.55546625e-11,7.06578978e-08
2.91000000e+00,4.30094494e-08,4.29635801e-08,4.58692466e-11,7.08992790e-08
2.92000000e+00,4.30094684e-08,4.29632835e-08,4.61849124e-11,7.11406193e-08
2.93000000e+00,4.30094877e-08,4.29629860e-08,4.65016599e-11,7.13819193e-08
2.94000000e+00,4.30095073e-08,4.29626878e-08,4.68194892e-11,7.16231793e-08
2.95000000e+00,4.30095273e-08,4.29623889e-08,4.71384004e-11,7.18644001e-08
2.96000000e+00,4.30095476e-08,4.29620892e-08,4.74583937e-11,7.21055824e-08
2.97000000e+00,4.30095682e-08,4.29617888e-08,4.77794691e-11,7.23467268e-08
2.98000000e+00,4.30095892e-08,4.29614876e-08,4.81016267e-11,7.25878342e-08
2.99000000e+00,4.30096105e-08,4.29611856e-08,4.84248667e-11,7.28289056e-08
3.00000000e+00,4.30096321e-08,4.29608829e-08,4.87491892e-11,7.30699417e-08
3.01000000e+00,4.30096541e-08,4.29605795e-08,4.90745941e-11,7.33109437e-08
3.02000000e+00,4.30096764e-08,4.29602753e-08,4.94010818e-11,7.35519125e-08
3.03000000e+00,4.30096990e-08,4.29599703e-08,4.97286521e-11,7.37928495e-08
3.04000000e+00,4.30097219e-08,4.29596646e-08,5.00573053e-11,7.40337556e-08
3.05000000e+00,4.30097451e-08,4.29593581e-08,5.03870414e-11,7.42746321e-08
3.06000000e+00,4.30097686e-08,4.29590508e-08,5.07178605e-11,7.45154804e-08
3.07000000e+00,4.30097925e-08,4.29587427e-08,5.10497626e-11,7.47563018e-08
3.08000000e+00,4.30098166e-08,4.29584339e-08,5.13827477e-11,7.49970975e-08
3.09000000e+00,4.30098411e-08,4.29581243e-08,5.17168160e-11,7.52378692e-08
3.10000000e+00,4.30098658e-08,4.29578138e-08,5.20519674e-11,7.54786181e-08
