t,E_tot,E_x,E_y,proj_bx
7.10000000e-01,4.30080103e-08,4.30080103e-08,0.00000000e+00,1.73954477e-08
7.20000000e-01,4.30080109e-08,4.30080109e-08,0.00000000e+00,1.76399768e-08
7.30000000e-01,4.30080115e-08,4.30080115e-08,0.00000000e+00,1.78844958e-08
7.40000000e-01,4.30080121e-08,4.30080121e-08,0.00000000e+00,1.81290050e-08
7.50000000e-01,4.30080127e-08,4.30080127e-08,0.00000000e+00,1.83735046e-08
7.60000000e-01,4.30080133e-08,4.30080133e-08,0.00000000e+00,1.86179950e-08
7.70000000e-01,4.30080140e-08,4.30080140e-08,0.00000000e+00,1.88624762e-08
7.80000000e-01,4.30080146e-08,4.30080146e-08,0.00000000e+00,1.91069487e-08
7.90000000e-01,4.30080153e-08,4.30080153e-08,0.00000000e+00,1.93514126e-08
8.00000000e-01,4.30080160e-08,4.30080160e-08,0.00000000e+00,1.95958683e-08
8.10000000e-01,4.30080168e-08,4.30080168e-08,0.00000000e+00,1.98403159e-08
8.20000000e-01,4.30080175e-08,4.30080175e-08,0.00000000e+00,2.00847556e-08
8.30000000e-01,4.30080183e-08,4.30080183e-08,0.00000000e+00,2.03291877e-08
8.40000000e-01,4.30080191e-08,4.30080191e-08,0.00000000e+00,2.05736125e-08
8.50000000e-01,4.30080199e-08,4.30080199e-08,0.00000000e+00,2.08180300e-08
8.60000000e-01,4.30080208e-08,4.30080208e-08,0.00000000e+00,2.10624404e-08
8.70000000e-01,4.30080216e-08,4.30080216e-08,0.00000000e+00,2.13068441e-08
8.80000000e-01,4.30080225e-08,4.30080225e-08,0.00000000e+00,2.15512410e-08
8.90000000e-01,4.30080234e-08,4.30080234e-08,0.00000000e+00,2.17956314e-08
9.00000000e-01,4.30080243e-08,4.30080243e-08,0.00000000e+00,2.20400153e-08
9.10000000e-01,4.30080252e-08,4.30080252e-08,0.00000000e+00,2.22843929e-08
9.20000000e-01,4.30080262e-08,4.30080262e-08,0.00000000e+00,2.25287644e-08
9.30000000e-01,4.30080272e-08,4.30080272e-08,0.00000000e+00,2.27731296e-08
9.40000000e-01,4.30080282e-08,4.30080282e-08,0.00000000e+00,2.30174889e-08
9.50000000e-01,4.30080292e-08,4.30080292e-08,0.00000000e+00,2.32618421e-08
9.60000000e-01,4.30080302e-08,4.30080302e-08,0.00000000e+00,2.35061893e-08
9.70000000e-01,4.30080313e-08,4.30080313e-08,0.00000000e+00,2.37505306e-08
9.80000000e-01,4.30080324e-08,4.30080324e-08,0.00000000e+00,2.39948658e-08
9.90000000e-01,4.30080335e-08,4.30080335e-08,0.00000000e+00,2.42391951e-08
1.00000000e+00,4.30080346e-08,4.30080346e-08,0.00000000e+00,2.44835182e-08
1.01000000e+00,4.30080357e-08,4.30080357e-08,0.00000000e+00,2.47278353e-08
1.02000000e+00,4.30080369e-08,4.30080369e-08,0.00000000e+00,2.49721462e-08
1.03000000e+00,4.30080381e-08,4.30080381e-08,0.00000000e+00,2.52164507e-08
1.04000000e+00,4.30080393e-08,4.30080393e-08,0.00000000e+00,2.54607488e-08
1.05000000e+00,4.30080405e-08,4.30080405e-08,0.00000000e+00,2.57050403e-08
1.06000000e+00,4.30080418e-08,4.30080418e-08,0.00000000e+00,2.59493250e-08
1.07000000e+00,4.30080431e-08,4.30080431e-08,0.00000000e+00,2.61936028e-08
1.08000000e+00,4.30080444e-08,4.30080444e-08,0.00000000e+00,2.64378734e-08
1.09000000e+00,4.30080457e-08,4.30080457e-08,0.00000000e+00,2.66821367e-08
1.10000000e+00,4.30080470e-08,4.30080470e-08,0.00000000e+00,2.69263924e-08
1.11000000e+00,4.30080484e-08,4.30080484e-08,0.00000000e+00,2.71706402e-08
1.12000000e+00,4.30080498e-08,4.30080498e-08,0.00000000e+00,2.74148798e-08
1.13000000e+00,4.30080512e-08,4.30080512e-08,0.00000000e+00,2.76591110e-08
1.14000000e+00,4.30080527e-08,4.30080527e-08,0.00000000e+00,2.79033334e-08
1.15000000e+00,4.30080542e-08,4.30080542e-08,0.00000000e+00,2.81475467e-08
1.16000000e+00,4.30080557e-08,4.30080557e-08,0.00000000e+00,2.83917506e-08
1.17000000e+00,4.30080572e-08,4.30080572e-08,0.00000000e+00,2.86359446e-08
1.18000000e+00,4.30080588e-08,4.30080588e-08,0.00000000e+00,2.88801285e-08
1.19000000e+00,4.30080604e-08,4.30080604e-08,0.00000000e+00,2.91243018e-08
1.20000000e+00,4.30080620e-08,4.30080620e-08,0.00000000e+00,2.93684641e-08
1.21000000e+00,4.30080637e-08,4.30080637e-08,0.00000000e+00,2.96126150e-08
1.22000000e+00,4.30080654e-08,4.30080654e-08,0.00000000e+00,2.98567540e-08
1.23000000e+00,4.30080671e-08,4.30080671e-08,0.00000000e+00,3.01008808e-08
1.24000000e+00,4.30080689e-08,4.30080689e-08,0.00000000e+00,3.03449949e-08
1.25000000e+00,4.30080707e-08,4.30080707e-08,0.00000000e+00,3.05890958e-08
1.26000000e+00,4.30080725e-08,4.30080725e-08,0.00000000e+00,3.08331830e-08
1.27000000e+00,4.30080744e-08,4.30080744e-08,0.00000000e+00,3.10772562e-08
1.28000000e+00,4.30080764e-08,4.30080764e-08,0.00000000e+00,3.13213148e-08
1.29000000e+00,4.30080783e-08,4.30080783e-08,0.00000000e+00,3.15653583e-08
1.30000000e+00,4.30080803e-08,4.30080803e-08,0.00000000e+00,3.18093862e-08
1.31000000e+00,4.30080824e-08,4.30080824e-08,0.00000000e+00,3.20533982e-08
1.32000000e+00,4.30080845e-08,4.30080845e-08,0.00000000e+00,3.22973937e-08
1.33000000e+00,4.30080867e-08,4.30080867e-08,0.00000000e+00,3.25413721e-08
1.34000000e+00,4.30080889e-08,4.30080889e-08,0.00000000e+00,3.27853332e-08
1.35000000e+00,4.30080911e-08,4.30080911e-08,0.00000000e+00,3.30292763e-08
1.36000000e+00,4.30080934e-08,4.30080934e-08,0.00000000e+00,3.32732010e-08
1.37000000e+00,4.30080958e-08,4.30080958e-08,0.00000000e+00,3.35171068e-08
1.38000000e+00,4.30080982e-08,4.30080982e-08,0.00000000e+00,3.37609933e-08
1.39000000e+00,4.30081007e-08,4.30081007e-08,0.00000000e+00,3.40048601e-08
1.40000000e+00,4.30081032e-08,4.30081032e-08,0.00000000e+00,3.42487067e-08
1.41000000e+00,4.30081059e-08,4.30081059e-08,0.00000000e+00,3.44925327e-08
1.42000000e+00,4.30081085e-08,4.30081085e-08,0.00000000e+00,3.47363377e-08
1.43000000e+00,4.30081113e-08,4.30081113e-08,0.00000000e+00,3.49801213e-08
1.44000000e+00,4.30081141e-08,4.30081141e-08,0.00000000e+00,3.52238831e-08
1.45000000e+00,4.30081169e-08,4.30081169e-08,0.00000000e+00,3.54676228e-08
1.46000000e+00,4.30081199e-08,4.30081199e-08,0.00000000e+00,3.57113399e-08
1.47000000e+00,4.30081229e-08,4.30081229e-08,0.00000000e+00,3.59550343e-08
1.48000000e+00,4.30081260e-08,4.30081260e-08,0.00000000e+00,3.61987056e-08
1.49000000e+00,4.30081292e-08,4.30081292e-08,0.00000000e+00,3.64423534e-08
1.50000000e+00,4.30081324e-08,4.30081324e-08,0.00000000e+00,3.66859777e-08
1.51000000e+00,4.30081358e-08,4.30081358e-08,0.00000000e+00,3.69295780e-08
1.52000000e+00,4.30081392e-08,4.30081392e-08,0.00000000e+00,3.71731543e-08
1.53000000e+00,4.30081427e-08,4.30081427e-08,0.00000000e+00,3.74167063e-08
1.54000000e+00,4.30081463e-08,4.30081463e-08,0.00000000e+00,3.76602338e-08
1.55000000e+00,4.30081500e-08,4.30081500e-08,0.00000000e+00,3.79037369e-08
1.56000000e+00,4.30081538e-08,4.30081538e-08,0.00000000e+00,3.81472152e-08
1.57000000e+00,4.30081576e-08,4.30081576e-08,0.00000000e+00,3.83906689e-08
1.58000000e+00,4.30081616e-08,4.30081616e-08,0.00000000e+00,3.86340977e-08
1.59000000e+00,4.30081657e-08,4.30081657e-08,0.00000000e+00,3.88775018e-08
1.60000000e+00,4.30081698e-08,4.30081698e-08,0.00000000e+00,3.91208812e-08
1.61000000e+00,4.30081741e-08,4.30081741e-08,0.00000000e+00,3.93642358e-08
1.62000000e+00,4.30081785e-08,4.30081785e-08,0.00000000e+00,3.96075658e-08
1.63000000e+00,4.30081829e-08,4.30081829e-08,0.00000000e+00,3.98508712e-08
1.64000000e+00,4.30081875e-08,4.30081875e-08,0.00000000e+00,4.00941523e-08
1.65000000e+00,4.30081922e-08,4.30081922e-08,0.00000000e+00,4.03374092e-08
1.66000000e+00,4.30081970e-08,4.30081970e-08,0.00000000e+00,4.05806421e-08
1.67000000e+00,4.30082019e-08,4.30082019e-08,0.00000000e+00,4.08238513e-08
1.68000000e+00,4.30082069e-08,4.30082069e-08,0.00000000e+00,4.10670369e-08
1.69000000e+00,4.30082121e-08,4.30082121e-08,0.00000000e+00,4.13101994e-08
1.70000000e+00,4.30082173e-08,4.30082173e-08,0.00000000e+00,4.15533391e-08
1.71000000e+00,4.30082226e-08,4.30082226e-08,0.00000000e+00,4.17964563e-08
1.72000000e+00,4.30082281e-08,4.30082281e-08,0.00000000e+00,4.20395514e-08
1.73000000e+00,4.30082337e-08,4.30082337e-08,0.00000000e+00,4.22826248e-08
1.74000000e+00,4.30082394e-08,4.30082394e-08,0.00000000e+00,4.25256770e-08
1.75000000e+00,4.30082452e-08,4.30082452e-08,0.00000000e+00,4.27687086e-08
1.76000000e+00,4.30082511e-08,4.30082511e-08,0.00000000e+00,4.30117199e-08
1.77000000e+00,4.30082572e-08,4.30082572e-08,0.00000000e+00,4.32547115e-08
1.78000000e+00,4.30082633e-08,4.30082633e-08,0.00000000e+00,4.34976840e-08
1.79000000e+00,4.30082696e-08,4.30082696e-08,0.00000000e+00,4.37406380e-08
1.80000000e+00,4.30082760e-08,4.30082760e-08,0.00000000e+00,4.39835741e-08
1.81000000e+00,4.30082825e-08,4.30082825e-08,0.00000000e+00,4.42264929e-08
1.82000000e+00,4.30082891e-08,4.30082891e-08,0.00000000e+00,4.44693950e-08
1.83000000e+00,4.30082958e-08,4.30082958e-08,0.00000000e+00,4.47122812e-08
1.84000000e+00,4.30083027e-08,4.30083027e-08,0.00000000e+00,4.49551522e-08
1.85000000e+00,4.30083096e-08,4.30083096e-08,0.00000000e+00,4.51980086e-08
1.86000000e+00,4.30083167e-08,4.30083167e-08,0.00000000e+00,4.54408511e-08
1.87000000e+00,4.30083238e-08,4.30083238e-08,0.00000000e+00,4.56836806e-08
1.88000000e+00,4.30083311e-08,4.30083311e-08,0.00000000e+00,4.59264977e-08
1.89000000e+00,4.30083384e-08,4.30083384e-08,0.00000000e+00,4.61693032e-08
1.90000000e+00,4.30083459e-08,4.30083459e-08,0.00000000e+00,4.64120978e-08
1.91000000e+00,4.30083535e-08,4.30083535e-08,0.00000000e+00,4.66548825e-08
1.92000000e+00,4.30083612e-08,4.30083612e-08,0.00000000e+00,4.68976578e-08
1.93000000e+00,4.30083689e-08,4.30083689e-08,0.00000000e+00,4.71404246e-08
1.94000000e+00,4.30083768e-08,4.30083768e-08,0.00000000e+00,4.73831838e-08
1.95000000e+00,4.30083847e-08,4.30083847e-08,0.00000000e+00,4.76259359e-08
1.96000000e+00,4.30083927e-08,4.30083927e-08,0.00000000e+00,4.78686819e-08
1.97000000e+00,4.30084009e-08,4.30084009e-08,0.00000000e+00,4.81114226e-08
1.98000000e+00,4.30084090e-08,4.30084090e-08,0.00000000e+00,4.83541586e-08
1.99000000e+00,4.30084173e-08,4.30084173e-08,0.00000000e+00,4.85968907e-08
2.00000000e+00,4.30084257e-08,4.30084257e-08,0.00000000e+00,4.88396196e-08
2.01000000e+00,4.30084341e-08,4.30084341e-08,0.00000000e+00,4.90823462e-08
2.02000000e+00,4.30084426e-08,4.30084426e-08,0.00000000e+00,4.93250711e-08
2.03000000e+00,4.30084511e-08,4.30084511e-08,0.00000000e+00,4.95677949e-08
2.04000000e+00,4.30084598e-08,4.30084598e-08,0.00000000e+00,4.98105185e-08
2.05000000e+00,4.30084684e-08,4.30084684e-08,0.00000000e+00,5.00532423e-08
2.06000000e+00,4.30084772e-08,4.30084772e-08,0.00000000e+00,5.02959672e-08
2.07000000e+00,4.30084860e-08,4.30084860e-08,0.00000000e+00,5.05386936e-08
2.08000000e+00,4.30084948e-08,4.30084948e-08,0.00000000e+00,5.07814221e-08
2.09000000e+00,4.30085037e-08,4.30085037e-08,0.00000000e+00,5.10241533e-08
2.10000000e+00,4.30085126e-08,4.30085126e-08,0.00000000e+00,5.12668878e-08
2.11000000e+00,4.30085216e-08,4.30085216e-08,0.00000000e+00,5.15096259e-08
2.12000000e+00,4.30085306e-08,4.30085306e-08,0.00000000e+00,5.17523682e-08
2.13000000e+00,4.30085397e-08,4.30085397e-08,0.00000000e+00,5.19951150e-08
2.14000000e+00,4.30085487e-08,4.30085487e-08,0.00000000e+00,5.22378668e-08
2.15000000e+00,4.30085579e-08,4.30085579e-08,0.00000000e+00,5.24806238e-08
2.16000000e+00,4.30085670e-08,4.30085670e-08,0.00000000e+00,5.27233864e-08
2.17000000e+00,4.30085762e-08,4.30085762e-08,0.00000000e+00,5.29661549e-08
2.18000000e+00,4.30085854e-08,4.30085854e-08,0.00000000e+00,5.32089294e-08
2.19000000e+00,4.30085946e-08,4.30085946e-08,0.00000000e+00,5.34517101e-08
2.20000000e+00,4.30086038e-08,4.30086038e-08,0.00000000e+00,5.36944971e-08
2.21000000e+00,4.30086131e-08,4.30086131e-08,0.00000000e+00,5.39372906e-08
2.22000000e+00,4.30086223e-08,4.30086223e-08,0.00000000e+00,5.41800905e-08
2.23000000e+00,4.30086316e-08,4.30086316e-08,0.00000000e+00,5.44228968e-08
2.24000000e+00,4.30086409e-08,4.30086409e-08,0.00000000e+00,5.46657095e-08
2.25000000e+00,4.30086502e-08,4.30086502e-08,0.00000000e+00,5.49085285e-08
2.26000000e+00,4.30086596e-08,4.30086596e-08,0.00000000e+00,5.51513535e-08
2.27000000e+00,4.30086689e-08,4.30086689e-08,0.00000000e+00,5.53941845e-08
2.28000000e+00,4.30086783e-08,4.30086783e-08,0.00000000e+00,5.56370211e-08
2.29000000e+00,4.30086876e-08,4.30086876e-08,0.00000000e+00,5.58798630e-08
2.30000000e+00,4.30086970e-08,4.30086970e-08,0.00000000e+00,5.61227098e-08
2.31000000e+00,4.30087064e-08,4.30087064e-08,0.00000000e+00,5.63655613e-08
2.32000000e+00,4.30087158e-08,4.30087158e-08,0.00000000e+00,5.66084168e-08
2.33000000e+00,4.30087253e-08,4.30087253e-08,0.00000000e+00,5.68512759e-08
2.34000000e+00,4.30087347e-08,4.30087347e-08,0.00000000e+00,5.70941381e-08
2.35000000e+00,4.30087442e-08,4.30087442e-08,0.00000000e+00,5.73370027e-08
2.36000000e+00,4.30087537e-08,4.30087537e-08,0.00000000e+00,5.75798692e-08
2.37000000e+00,4.30087632e-08,4.30087632e-08,0.00000000e+00,5.78227368e-08
2.38000000e+00,4.30087727e-08,4.30087727e-08,0.00000000e+00,5.80656048e-08
2.39000000e+00,4.30087823e-08,4.30087823e-08,0.00000000e+00,5.83084724e-08
2.40000000e+00,4.30087919e-08,4.30087919e-08,0.00000000e+00,5.85513389e-08
2.41000000e+00,4.30088015e-08,4.30088015e-08,0.00000000e+00,5.87942033e-08
2.42000000e+00,4.30088112e-08,4.30088112e-08,0.00000000e+00,5.90370647e-08
2.43000000e+00,4.30088209e-08,4.30088209e-08,0.00000000e+00,5.92799224e-08
2.44000000e+00,4.30088307e-08,4.30088307e-08,0.00000000e+00,5.95227752e-08
2.45000000e+00,4.30088405e-08,4.30088405e-08,0.00000000e+00,5.97656222e-08
2.46000000e+00,4.30088503e-08,4.30088503e-08,0.00000000e+00,6.00084624e-08
2.47000000e+00,4.30088602e-08,4.30088602e-08,0.00000000e+00,6.02512948e-08
2.48000000e+00,4.30088702e-08,4.30088702e-08,0.00000000e+00,6.04941182e-08
2.49000000e+00,4.30088803e-08,4.30088803e-08,0.00000000e+00,6.07369316e-08
2.50000000e+00,4.30088904e-08,4.30088904e-08,0.00000000e+00,6.09797338e-08
2.51000000e+00,4.30089006e-08,4.30089006e-08,0.00000000e+00,6.12225237e-08
2.52000000e+00,4.30089109e-08,4.30089109e-08,0.00000000e+00,6.14653002e-08
2.53000000e+00,4.30089213e-08,4.30089213e-08,0.00000000e+00,6.17080621e-08
2.54000000e+00,4.30089317e-08,4.30089317e-08,0.00000000e+00,6.19508082e-08
2.55000000e+00,4.30089423e-08,4.30089423e-08,0.00000000e+00,6.21935373e-08
2.56000000e+00,4.30089530e-08,4.30089530e-08,0.00000000e+00,6.24362483e-08
2.57000000e+00,4.30089638e-08,4.30089638e-08,0.00000000e+00,6.26789400e-08
2.58000000e+00,4.30089747e-08,4.30089747e-08,0.00000000e+00,6.29216111e-08
2.59000000e+00,4.30089857e-08,4.30089857e-08,0.00000000e+00,6.31642606e-08
2.60000000e+00,4.30089969e-08,4.30089969e-08,0.00000000e+00,6.34068872e-08
2.61000000e+00,4.30090082e-08,4.30090082e-08,0.00000000e+00,6.36494898e-08
2.62000000e+00,4.30090197e-08,4.30090197e-08,0.00000000e+00,6.38920672e-08
2.63000000e+00,4.30090313e-08,4.30090313e-08,0.00000000e+00,6.41346182e-08
2.64000000e+00,4.30090431e-08,4.30090431e-08,0.00000000e+00,6.43771419e-08
2.65000000e+00,4.30090550e-08,4.30090550e-08,0.00000000e+00,6.46196370e-08
2.66000000e+00,4.30090671e-08,4.30090671e-08,0.00000000e+00,6.48621026e-08
2.67000000e+00,4.30090795e-08,4.30090795e-08,0.00000000e+00,6.51045376e-08
