t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
7.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.71770216e-09,8.22232627e-15,-1.72667859e-13,0.00000000e+00,0.00000000e+00,2.06990131e-17,0.00000000e+00,-1.27033473e-17,0.00000000e+00,-3.04909829e-18,0.00000000e+00
7.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.74223837e-09,8.33975985e-15,-1.75133904e-13,0.00000000e+00,0.00000000e+00,2.12620944e-17,0.00000000e+00,-1.29178461e-17,0.00000000e+00,-1.06404246e-16,0.00000000e+00
7.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.76677449e-09,8.45719240e-15,-1.77599926e-13,0.00000000e+00,0.00000000e+00,2.18320141e-17,0.00000000e+00,-1.31338918e-17,0.00000000e+00,-3.75198229e-18,0.00000000e+00
7.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.79131054e-09,8.57462392e-15,-1.80065924e-13,0.00000000e+00,0.00000000e+00,2.24087524e-17,0.00000000e+00,-1.33515033e-17,0.00000000e+00,-1.10085829e-16,0.00000000e+00
7.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.81584651e-09,8.69205439e-15,-1.82531899e-13,0.00000000e+00,0.00000000e+00,2.29922897e-17,0.00000000e+00,-1.35707103e-17,0.00000000e+00,-4.51787956e-18,0.00000000e+00
7.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.84038241e-09,8.80948381e-15,-1.84997849e-13,0.00000000e+00,0.00000000e+00,2.35826069e-17,0.00000000e+00,-1.37915312e-17,0.00000000e+00,-1.13846394e-16,0.00000000e+00
7.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.86491823e-09,8.92691217e-15,-1.87463775e-13,0.00000000e+00,0.00000000e+00,2.41796853e-17,0.00000000e+00,-1.40139960e-17,0.00000000e+00,-5.34921240e-18,0.00000000e+00
7.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.88945397e-09,9.04433947e-15,-1.89929677e-13,0.00000000e+00,0.00000000e+00,2.47835066e-17,0.00000000e+00,-1.42381227e-17,0.00000000e+00,-1.17689292e-16,0.00000000e+00
7.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.91398964e-09,9.16176569e-15,-1.92395555e-13,0.00000000e+00,0.00000000e+00,2.53940531e-17,0.00000000e+00,-1.44639416e-17,0.00000000e+00,-6.24842975e-18,0.00000000e+00
7.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.93852522e-09,9.27919082e-15,-1.94861407e-13,0.00000000e+00,0.00000000e+00,2.60113073e-17,0.00000000e+00,-1.46914702e-17,0.00000000e+00,-1.21617895e-16,0.00000000e+00
