t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
3.05900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50131442e-07,1.43664352e-12,-3.01695139e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50180503e-07,1.43711249e-12,-3.01793623e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50229564e-07,1.43758146e-12,-3.01892107e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50278625e-07,1.43805043e-12,-3.01990591e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50327686e-07,1.43851940e-12,-3.02089074e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50376747e-07,1.43898837e-12,-3.02187558e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50425808e-07,1.43945734e-12,-3.02286041e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50474869e-07,1.43992631e-12,-3.02384525e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50523930e-07,1.44039528e-12,-3.02483008e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50572991e-07,1.44086424e-12,-3.02581491e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.06900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50622052e-07,1.44133321e-12,-3.02679974e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50671113e-07,1.44180217e-12,-3.02778456e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50720173e-07,1.44227114e-12,-3.02876939e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50769234e-07,1.44274010e-12,-3.02975421e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50818295e-07,1.44320907e-12,-3.03073904e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50867356e-07,1.44367803e-12,-3.03172386e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50916417e-07,1.44414699e-12,-3.03270868e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.50965477e-07,1.44461595e-12,-3.03369350e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51014538e-07,1.44508491e-12,-3.03467832e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51063599e-07,1.44555387e-12,-3.03566313e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.07900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51112659e-07,1.44602283e-12,-3.03664795e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51161720e-07,1.44649179e-12,-3.03763276e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51210781e-07,1.44696075e-12,-3.03861757e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51259841e-07,1.44742971e-12,-3.03960238e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51308902e-07,1.44789866e-12,-3.04058719e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51357963e-07,1.44836762e-12,-3.04157200e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51407023e-07,1.44883657e-12,-3.04255681e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51456084e-07,1.44930553e-12,-3.04354161e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51505144e-07,1.44977448e-12,-3.04452641e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51554205e-07,1.45024344e-12,-3.04551122e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.08900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51603265e-07,1.45071239e-12,-3.04649602e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51652326e-07,1.45118134e-12,-3.04748082e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51701386e-07,1.45165029e-12,-3.04846561e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51750447e-07,1.45211924e-12,-3.04945041e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51799507e-07,1.45258819e-12,-3.05043521e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51848568e-07,1.45305714e-12,-3.05142000e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51897628e-07,1.45352609e-12,-3.05240479e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51946689e-07,1.45399504e-12,-3.05338958e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.51995749e-07,1.45446399e-12,-3.05437437e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52044809e-07,1.45493293e-12,-3.05535916e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.09900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52093870e-07,1.45540188e-12,-3.05634395e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52142930e-07,1.45587083e-12,-3.05732873e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52191990e-07,1.45633977e-12,-3.05831352e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52241051e-07,1.45680871e-12,-3.05929830e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52290111e-07,1.45727766e-12,-3.06028308e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52339171e-07,1.45774660e-12,-3.06126786e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52388231e-07,1.45821554e-12,-3.06225264e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52437292e-07,1.45868448e-12,-3.06323742e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52486352e-07,1.45915342e-12,-3.06422219e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52535412e-07,1.45962236e-12,-3.06520697e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52584472e-07,1.46009130e-12,-3.06619174e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52633532e-07,1.46056024e-12,-3.06717651e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52682593e-07,1.46102918e-12,-3.06816128e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52731653e-07,1.46149812e-12,-3.06914605e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52780713e-07,1.46196705e-12,-3.07013081e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52829773e-07,1.46243599e-12,-3.07111558e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52878833e-07,1.46290493e-12,-3.07210034e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52927893e-07,1.46337386e-12,-3.07308511e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52976953e-07,1.46384279e-12,-3.07406987e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53026013e-07,1.46431173e-12,-3.07505463e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.11900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53075073e-07,1.46478066e-12,-3.07603939e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53124133e-07,1.46524959e-12,-3.07702414e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53173193e-07,1.46571852e-12,-3.07800890e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53222253e-07,1.46618745e-12,-3.07899366e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53271313e-07,1.46665638e-12,-3.07997841e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53320373e-07,1.46712531e-12,-3.08096316e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53369433e-07,1.46759424e-12,-3.08194791e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53418493e-07,1.46806317e-12,-3.08293266e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53467552e-07,1.46853210e-12,-3.08391741e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53516612e-07,1.46900102e-12,-3.08490215e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.12900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53565672e-07,1.46946995e-12,-3.08588690e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53614732e-07,1.46993888e-12,-3.08687164e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53663792e-07,1.47040780e-12,-3.08785638e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53712851e-07,1.47087672e-12,-3.08884112e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53761911e-07,1.47134565e-12,-3.08982586e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53810971e-07,1.47181457e-12,-3.09081060e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53860031e-07,1.47228349e-12,-3.09179533e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53909090e-07,1.47275241e-12,-3.09278007e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.53958150e-07,1.47322133e-12,-3.09376480e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54007210e-07,1.47369025e-12,-3.09474953e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.13900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54056269e-07,1.47415917e-12,-3.09573426e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54105329e-07,1.47462809e-12,-3.09671899e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54154389e-07,1.47509701e-12,-3.09770372e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54203448e-07,1.47556593e-12,-3.09868845e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54252508e-07,1.47603484e-12,-3.09967317e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54301567e-07,1.47650376e-12,-3.10065789e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54350627e-07,1.47697267e-12,-3.10164262e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54399686e-07,1.47744159e-12,-3.10262734e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54448746e-07,1.47791050e-12,-3.10361205e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54497805e-07,1.47837942e-12,-3.10459677e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.14900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54546865e-07,1.47884833e-12,-3.10558149e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54595924e-07,1.47931724e-12,-3.10656620e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15100000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54644984e-07,1.47978615e-12,-3.10755092e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15200000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54694043e-07,1.48025506e-12,-3.10853563e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15300000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54743103e-07,1.48072397e-12,-3.10952034e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15400000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54792162e-07,1.48119288e-12,-3.11050505e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15500000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54841221e-07,1.48166179e-12,-3.11148975e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15600000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54890281e-07,1.48213070e-12,-3.11247446e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15700000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54939340e-07,1.48259960e-12,-3.11345917e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15800000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.54988399e-07,1.48306851e-12,-3.11444387e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.15900000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.55037459e-07,1.48353741e-12,-3.11542857e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.16000000e+00,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.55086518e-07,1.48400632e-12,-3.11641327e-11,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
