t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
4.49000000e-01,4.30080000e-08,4.30080000e-08,7.55101001e-30,4.30077626e-08,1.10200998e-08,0.00000000e+00,0.00000000e+00,5.27551461e-14,-1.10785805e-12,-1.50914041e-34,9.05485758e-34,1.49979249e-18,1.81846045e-34,7.53650704e-22,-7.53650608e-22,-1.50730131e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.50000000e-01,4.30080000e-08,4.30080000e-08,7.61850463e-30,4.30077615e-08,1.10446434e-08,0.00000000e+00,0.00000000e+00,5.28726398e-14,-1.11032542e-12,-1.52601283e-34,9.15609234e-34,1.50648050e-18,1.83471245e-34,7.57140201e-22,-7.57140079e-22,-1.51428028e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.51000000e-01,4.30080000e-08,4.30080000e-08,7.68645071e-30,4.30077605e-08,1.10691870e-08,0.00000000e+00,0.00000000e+00,5.29901336e-14,-1.11279279e-12,-1.54303578e-34,9.25823031e-34,1.51318339e-18,1.85107313e-34,7.60637742e-22,-7.60637642e-22,-1.52127538e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.52000000e-01,4.30080000e-08,4.30080000e-08,7.75485026e-30,4.30077594e-08,1.10937306e-08,0.00000000e+00,0.00000000e+00,5.31076274e-14,-1.11526016e-12,-1.56021028e-34,9.36127751e-34,1.51990116e-18,1.86754297e-34,7.64143272e-22,-7.64143149e-22,-1.52828642e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.53000000e-01,4.30080000e-08,4.30080000e-08,7.82370530e-30,4.30077584e-08,1.11182742e-08,0.00000000e+00,0.00000000e+00,5.32251211e-14,-1.11772753e-12,-1.57753732e-34,9.46524000e-34,1.52663381e-18,1.88412246e-34,7.67656842e-22,-7.67656736e-22,-1.53531358e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.54000000e-01,4.30080000e-08,4.30080000e-08,7.89301785e-30,4.30077573e-08,1.11428178e-08,0.00000000e+00,0.00000000e+00,5.33426148e-14,-1.12019489e-12,-1.59501792e-34,9.57012386e-34,1.53338133e-18,1.90081209e-34,7.71178379e-22,-7.71178256e-22,-1.54235663e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.55000000e-01,4.30080000e-08,4.30080000e-08,7.96278991e-30,4.30077562e-08,1.11673614e-08,0.00000000e+00,0.00000000e+00,5.34601086e-14,-1.12266226e-12,-1.61265311e-34,9.67593520e-34,1.54014374e-18,1.91761234e-34,7.74707951e-22,-7.74707843e-22,-1.54941579e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.56000000e-01,4.30080000e-08,4.30080000e-08,8.03302354e-30,4.30077552e-08,1.11919050e-08,0.00000000e+00,0.00000000e+00,5.35776023e-14,-1.12512963e-12,-1.63044389e-34,9.78268015e-34,1.54692102e-18,1.93452370e-34,7.78245476e-22,-7.78245347e-22,-1.55649082e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.57000000e-01,4.30080000e-08,4.30080000e-08,8.10372074e-30,4.30077541e-08,1.12164485e-08,0.00000000e+00,0.00000000e+00,5.36950960e-14,-1.12759700e-12,-1.64839130e-34,9.89036487e-34,1.55371318e-18,1.95154665e-34,7.81791020e-22,-7.81790916e-22,-1.56358194e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.58000000e-01,4.30080000e-08,4.30080000e-08,8.17488356e-30,4.30077530e-08,1.12409921e-08,0.00000000e+00,0.00000000e+00,5.38125897e-14,-1.13006437e-12,-1.66649638e-34,9.99899555e-34,1.56052022e-18,1.96868169e-34,7.85344510e-22,-7.85344379e-22,-1.57068889e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.59000000e-01,4.30080000e-08,4.30080000e-08,8.24651404e-30,4.30077519e-08,1.12655357e-08,0.00000000e+00,0.00000000e+00,5.39300835e-14,-1.13253173e-12,-1.68476015e-34,1.01085784e-33,1.56734214e-18,1.98592932e-34,7.88906009e-22,-7.88905903e-22,-1.57781191e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.60000000e-01,4.30080000e-08,4.30080000e-08,8.31861423e-30,4.30077508e-08,1.12900793e-08,0.00000000e+00,0.00000000e+00,5.40475772e-14,-1.13499910e-12,-1.70318365e-34,1.02191197e-33,1.57417894e-18,2.00329001e-34,7.92475439e-22,-7.92475304e-22,-1.58495074e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.61000000e-01,4.30080000e-08,4.30080000e-08,8.39118616e-30,4.30077498e-08,1.13146229e-08,0.00000000e+00,0.00000000e+00,5.41650709e-14,-1.13746647e-12,-1.72176794e-34,1.03306257e-33,1.58103062e-18,2.02076426e-34,7.96052862e-22,-7.96052754e-22,-1.59210562e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.62000000e-01,4.30080000e-08,4.30080000e-08,8.46423190e-30,4.30077487e-08,1.13391665e-08,0.00000000e+00,0.00000000e+00,5.42825645e-14,-1.13993384e-12,-1.74051406e-34,1.04431026e-33,1.58789717e-18,2.03835257e-34,7.99638200e-22,-7.99638066e-22,-1.59927627e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.63000000e-01,4.30080000e-08,4.30080000e-08,8.53775350e-30,4.30077476e-08,1.13637100e-08,0.00000000e+00,0.00000000e+00,5.44000582e-14,-1.14240120e-12,-1.75942306e-34,1.05565569e-33,1.59477861e-18,2.05605544e-34,8.03231537e-22,-8.03231426e-22,-1.60646296e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.64000000e-01,4.30080000e-08,4.30080000e-08,8.61175303e-30,4.30077465e-08,1.13882536e-08,0.00000000e+00,0.00000000e+00,5.45175519e-14,-1.14486857e-12,-1.77849601e-34,1.06709948e-33,1.60167492e-18,2.07387335e-34,8.06832758e-22,-8.06832619e-22,-1.61366538e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.65000000e-01,4.30080000e-08,4.30080000e-08,8.68623255e-30,4.30077454e-08,1.14127972e-08,0.00000000e+00,0.00000000e+00,5.46350456e-14,-1.14733594e-12,-1.79773396e-34,1.07864228e-33,1.60858611e-18,2.09180681e-34,8.10441971e-22,-8.10441859e-22,-1.62088383e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.66000000e-01,4.30080000e-08,4.30080000e-08,8.76119413e-30,4.30077443e-08,1.14373408e-08,0.00000000e+00,0.00000000e+00,5.47525392e-14,-1.14980331e-12,-1.81713799e-34,1.09028472e-33,1.61551218e-18,2.10985631e-34,8.14059052e-22,-8.14058915e-22,-1.62811797e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.67000000e-01,4.30080000e-08,4.30080000e-08,8.83663985e-30,4.30077432e-08,1.14618844e-08,0.00000000e+00,0.00000000e+00,5.48700329e-14,-1.15227067e-12,-1.83670917e-34,1.10202745e-33,1.62245313e-18,2.12802236e-34,8.17684118e-22,-8.17684002e-22,-1.63536812e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.68000000e-01,4.30080000e-08,4.30080000e-08,8.91257178e-30,4.30077421e-08,1.14864279e-08,0.00000000e+00,0.00000000e+00,5.49875265e-14,-1.15473804e-12,-1.85644857e-34,1.11387111e-33,1.62940896e-18,2.14630545e-34,8.21317036e-22,-8.21316894e-22,-1.64263393e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.69000000e-01,4.30080000e-08,4.30080000e-08,8.98899202e-30,4.30077410e-08,1.15109715e-08,0.00000000e+00,0.00000000e+00,5.51050202e-14,-1.15720540e-12,-1.87635727e-34,1.12581636e-33,1.63637967e-18,2.16470609e-34,8.24957927e-22,-8.24957813e-22,-1.64991574e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.70000000e-01,4.30080000e-08,4.30080000e-08,9.06590265e-30,4.30077399e-08,1.15355151e-08,0.00000000e+00,0.00000000e+00,5.52225138e-14,-1.15967277e-12,-1.89643637e-34,1.13786384e-33,1.64336525e-18,2.18322477e-34,8.28606656e-22,-8.28606509e-22,-1.65721316e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.71000000e-01,4.30080000e-08,4.30080000e-08,9.14330577e-30,4.30077388e-08,1.15600587e-08,0.00000000e+00,0.00000000e+00,5.53400075e-14,-1.16214014e-12,-1.91668695e-34,1.15001422e-33,1.65036571e-18,2.20186201e-34,8.32263343e-22,-8.32263231e-22,-1.66452657e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.72000000e-01,4.30080000e-08,4.30080000e-08,9.22120347e-30,4.30077377e-08,1.15846023e-08,0.00000000e+00,0.00000000e+00,5.54575011e-14,-1.16460750e-12,-1.93711011e-34,1.16226813e-33,1.65738105e-18,2.22061830e-34,8.35927858e-22,-8.35927703e-22,-1.67185556e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.73000000e-01,4.30080000e-08,4.30080000e-08,9.29959785e-30,4.30077366e-08,1.16091458e-08,0.00000000e+00,0.00000000e+00,5.55749947e-14,-1.16707487e-12,-1.95770695e-34,1.17462626e-33,1.66441127e-18,2.23949416e-34,8.39600312e-22,-8.39600201e-22,-1.67920051e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.74000000e-01,4.30080000e-08,4.30080000e-08,9.37849103e-30,4.30077355e-08,1.16336894e-08,0.00000000e+00,0.00000000e+00,5.56924883e-14,-1.16954223e-12,-1.97847857e-34,1.18708926e-33,1.67145637e-18,2.25849008e-34,8.43280581e-22,-8.43280421e-22,-1.68656100e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.75000000e-01,4.30080000e-08,4.30080000e-08,9.45788510e-30,4.30077343e-08,1.16582330e-08,0.00000000e+00,0.00000000e+00,5.58099819e-14,-1.17200960e-12,-1.99942608e-34,1.19965779e-33,1.67851635e-18,2.27760659e-34,8.46968789e-22,-8.46968676e-22,-1.69393746e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.76000000e-01,4.30080000e-08,4.30080000e-08,9.53778220e-30,4.30077332e-08,1.16827766e-08,0.00000000e+00,0.00000000e+00,5.59274755e-14,-1.17447697e-12,-2.02055060e-34,1.21233252e-33,1.68559121e-18,2.29684417e-34,8.50664780e-22,-8.50664624e-22,-1.70132940e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.77000000e-01,4.30080000e-08,4.30080000e-08,9.61818444e-30,4.30077321e-08,1.17073202e-08,0.00000000e+00,0.00000000e+00,5.60449691e-14,-1.17694433e-12,-2.04185324e-34,1.22511413e-33,1.69268094e-18,2.31620336e-34,8.54368711e-22,-8.54368593e-22,-1.70873730e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.78000000e-01,4.30080000e-08,4.30080000e-08,9.69909394e-30,4.30077310e-08,1.17318637e-08,0.00000000e+00,0.00000000e+00,5.61624627e-14,-1.17941170e-12,-2.06333513e-34,1.23800329e-33,1.69978556e-18,2.33568465e-34,8.58080402e-22,-8.58080248e-22,-1.71616065e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.79000000e-01,4.30080000e-08,4.30080000e-08,9.78051283e-30,4.30077299e-08,1.17564073e-08,0.00000000e+00,0.00000000e+00,5.62799562e-14,-1.18187906e-12,-2.08499740e-34,1.25100068e-33,1.70690505e-18,2.35528856e-34,8.61800023e-22,-8.61799901e-22,-1.72359992e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.80000000e-01,4.30080000e-08,4.30080000e-08,9.86244325e-30,4.30077287e-08,1.17809509e-08,0.00000000e+00,0.00000000e+00,5.63974498e-14,-1.18434643e-12,-2.10684118e-34,1.26410697e-33,1.71403942e-18,2.37501561e-34,8.65527391e-22,-8.65527235e-22,-1.73105463e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.81000000e-01,4.30080000e-08,4.30080000e-08,9.94488733e-30,4.30077276e-08,1.18054945e-08,0.00000000e+00,0.00000000e+00,5.65149434e-14,-1.18681379e-12,-2.12886761e-34,1.27732285e-33,1.72118867e-18,2.39486630e-34,8.69262672e-22,-8.69262544e-22,-1.73852522e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.82000000e-01,4.30080000e-08,4.30080000e-08,1.00278472e-29,4.30077265e-08,1.18300380e-08,0.00000000e+00,0.00000000e+00,5.66324369e-14,-1.18928116e-12,-2.15107783e-34,1.29064901e-33,1.72835279e-18,2.41484116e-34,8.73005684e-22,-8.73005529e-22,-1.74601121e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.83000000e-01,4.30080000e-08,4.30080000e-08,1.01113251e-29,4.30077253e-08,1.18545816e-08,0.00000000e+00,0.00000000e+00,5.67499305e-14,-1.19174852e-12,-2.17347299e-34,1.30408612e-33,1.73553180e-18,2.43494069e-34,8.76756600e-22,-8.76756469e-22,-1.75351307e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.84000000e-01,4.30080000e-08,4.30080000e-08,1.01953230e-29,4.30077242e-08,1.18791252e-08,0.00000000e+00,0.00000000e+00,5.68674240e-14,-1.19421588e-12,-2.19605423e-34,1.31763490e-33,1.74272569e-18,2.45516543e-34,8.80515230e-22,-8.80515077e-22,-1.76103031e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.85000000e-01,4.30080000e-08,4.30080000e-08,1.02798432e-29,4.30077231e-08,1.19036688e-08,0.00000000e+00,0.00000000e+00,5.69849176e-14,-1.19668325e-12,-2.21882272e-34,1.33129601e-33,1.74993445e-18,2.47551587e-34,8.84281753e-22,-8.84281615e-22,-1.76856337e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.86000000e-01,4.30080000e-08,4.30080000e-08,1.03648878e-29,4.30077219e-08,1.19282123e-08,0.00000000e+00,0.00000000e+00,5.71024111e-14,-1.19915061e-12,-2.24177962e-34,1.34507018e-33,1.75715809e-18,2.49599256e-34,8.88055976e-22,-8.88055817e-22,-1.77611179e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.87000000e-01,4.30080000e-08,4.30080000e-08,1.04504590e-29,4.30077208e-08,1.19527559e-08,0.00000000e+00,0.00000000e+00,5.72199046e-14,-1.20161798e-12,-2.26492609e-34,1.35895808e-33,1.76439661e-18,2.51659600e-34,8.91838071e-22,-8.91837937e-22,-1.78367601e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.88000000e-01,4.30080000e-08,4.30080000e-08,1.05365590e-29,4.30077196e-08,1.19772995e-08,0.00000000e+00,0.00000000e+00,5.73373981e-14,-1.20408534e-12,-2.28826331e-34,1.37296044e-33,1.77165001e-18,2.53732672e-34,8.95627859e-22,-8.95627695e-22,-1.79125555e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.89000000e-01,4.30080000e-08,4.30080000e-08,1.06231899e-29,4.30077185e-08,1.20018430e-08,0.00000000e+00,0.00000000e+00,5.74548916e-14,-1.20655270e-12,-2.31179245e-34,1.38707794e-33,1.77891829e-18,2.55818524e-34,8.99425498e-22,-8.99425366e-22,-1.79885086e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.90000000e-01,4.30080000e-08,4.30080000e-08,1.07103539e-29,4.30077173e-08,1.20263866e-08,0.00000000e+00,0.00000000e+00,5.75723851e-14,-1.20902007e-12,-2.33551469e-34,1.40131131e-33,1.78620145e-18,2.57917208e-34,9.03230815e-22,-9.03230646e-22,-1.80646146e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.91000000e-01,4.30080000e-08,4.30080000e-08,1.07980532e-29,4.30077162e-08,1.20509302e-08,0.00000000e+00,0.00000000e+00,5.76898786e-14,-1.21148743e-12,-2.35943121e-34,1.41566125e-33,1.79349948e-18,2.60028778e-34,9.07043982e-22,-9.07043847e-22,-1.81408783e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.92000000e-01,4.30080000e-08,4.30080000e-08,1.08862900e-29,4.30077150e-08,1.20754738e-08,0.00000000e+00,0.00000000e+00,5.78073721e-14,-1.21395479e-12,-2.38354322e-34,1.43012847e-33,1.80081240e-18,2.62153285e-34,9.10864790e-22,-9.10864626e-22,-1.82172942e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.93000000e-01,4.30080000e-08,4.30080000e-08,1.09750664e-29,4.30077139e-08,1.21000173e-08,0.00000000e+00,0.00000000e+00,5.79248656e-14,-1.21642216e-12,-2.40785189e-34,1.44471370e-33,1.80814019e-18,2.64290783e-34,9.14693458e-22,-9.14693313e-22,-1.82938677e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.94000000e-01,4.30080000e-08,4.30080000e-08,1.10643847e-29,4.30077127e-08,1.21245609e-08,0.00000000e+00,0.00000000e+00,5.80423591e-14,-1.21888952e-12,-2.43235844e-34,1.45941765e-33,1.81548286e-18,2.66441324e-34,9.18529731e-22,-9.18529571e-22,-1.83705930e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.95000000e-01,4.30080000e-08,4.30080000e-08,1.11542471e-29,4.30077115e-08,1.21491045e-08,0.00000000e+00,0.00000000e+00,5.81598525e-14,-1.22135688e-12,-2.45706407e-34,1.47424105e-33,1.82284041e-18,2.68604961e-34,9.22373865e-22,-9.22373718e-22,-1.84474758e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.96000000e-01,4.30080000e-08,4.30080000e-08,1.12446557e-29,4.30077104e-08,1.21736480e-08,0.00000000e+00,0.00000000e+00,5.82773460e-14,-1.22382424e-12,-2.48196998e-34,1.48918462e-33,1.83021284e-18,2.70781747e-34,9.26225582e-22,-9.26225416e-22,-1.85245100e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.97000000e-01,4.30080000e-08,4.30080000e-08,1.13356128e-29,4.30077092e-08,1.21981916e-08,0.00000000e+00,0.00000000e+00,5.83948394e-14,-1.22629161e-12,-2.50707739e-34,1.50424909e-33,1.83760014e-18,2.72971735e-34,9.30085149e-22,-9.30084994e-22,-1.86017014e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.98000000e-01,4.30080000e-08,4.30080000e-08,1.14271206e-29,4.30077080e-08,1.22227352e-08,0.00000000e+00,0.00000000e+00,5.85123329e-14,-1.22875897e-12,-2.53238753e-34,1.51943519e-33,1.84500233e-18,2.75174980e-34,9.33952274e-22,-9.33952109e-22,-1.86790438e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.99000000e-01,4.30080000e-08,4.30080000e-08,1.15191813e-29,4.30077069e-08,1.22472787e-08,0.00000000e+00,0.00000000e+00,5.86298263e-14,-1.23122633e-12,-2.55790161e-34,1.53474366e-33,1.85241939e-18,2.77391533e-34,9.37827243e-22,-9.37827085e-22,-1.87565433e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.00000000e-01,4.30080000e-08,4.30080000e-08,1.16117972e-29,4.30077057e-08,1.22718223e-08,0.00000000e+00,0.00000000e+00,5.87473197e-14,-1.23369369e-12,-2.58362086e-34,1.55017524e-33,1.85985134e-18,2.79621448e-34,9.41709742e-22,-9.41709580e-22,-1.88341932e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.01000000e-01,4.30080000e-08,4.30080000e-08,1.17049704e-29,4.30077045e-08,1.22963659e-08,0.00000000e+00,0.00000000e+00,5.88648132e-14,-1.23616105e-12,-2.60954653e-34,1.56573066e-33,1.86729816e-18,2.81864780e-34,9.45600090e-22,-9.45599924e-22,-1.89120001e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.02000000e-01,4.30080000e-08,4.30080000e-08,1.17987032e-29,4.30077033e-08,1.23209094e-08,0.00000000e+00,0.00000000e+00,5.89823066e-14,-1.23862841e-12,-2.63567984e-34,1.58141067e-33,1.87475986e-18,2.84121581e-34,9.49497950e-22,-9.49497787e-22,-1.89899574e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.03000000e-01,4.30080000e-08,4.30080000e-08,1.18929978e-29,4.30077021e-08,1.23454530e-08,0.00000000e+00,0.00000000e+00,5.90998000e-14,-1.24109578e-12,-2.66202205e-34,1.59721601e-33,1.88223644e-18,2.86391906e-34,9.53403623e-22,-9.53403459e-22,-1.90680708e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.04000000e-01,4.30080000e-08,4.30080000e-08,1.19878565e-29,4.30077010e-08,1.23699966e-08,0.00000000e+00,0.00000000e+00,5.92172934e-14,-1.24356314e-12,-2.68857440e-34,1.61314745e-33,1.88972789e-18,2.88675808e-34,9.57316812e-22,-9.57316643e-22,-1.91463345e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.05000000e-01,4.30080000e-08,4.30080000e-08,1.20832815e-29,4.30076998e-08,1.23945401e-08,0.00000000e+00,0.00000000e+00,5.93347868e-14,-1.24603050e-12,-2.71533814e-34,1.62920571e-33,1.89723423e-18,2.90973342e-34,9.61237796e-22,-9.61237633e-22,-1.92247543e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.06000000e-01,4.30080000e-08,4.30080000e-08,1.21792750e-29,4.30076986e-08,1.24190837e-08,0.00000000e+00,0.00000000e+00,5.94522802e-14,-1.24849786e-12,-2.74231454e-34,1.64539157e-33,1.90475544e-18,2.93284561e-34,9.65166277e-22,-9.65166101e-22,-1.93033238e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.07000000e-01,4.30080000e-08,4.30080000e-08,1.22758394e-29,4.30076974e-08,1.24436273e-08,0.00000000e+00,0.00000000e+00,5.95697735e-14,-1.25096522e-12,-2.76950486e-34,1.66170579e-33,1.91229153e-18,2.95609521e-34,9.69102542e-22,-9.69102379e-22,-1.93820492e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.08000000e-01,4.30080000e-08,4.30080000e-08,1.23729769e-29,4.30076962e-08,1.24681708e-08,0.00000000e+00,0.00000000e+00,5.96872669e-14,-1.25343258e-12,-2.79691037e-34,1.67814911e-33,1.91984251e-18,2.97948274e-34,9.73046280e-22,-9.73046101e-22,-1.94609238e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.09000000e-01,4.30080000e-08,4.30080000e-08,1.24706897e-29,4.30076950e-08,1.24927144e-08,0.00000000e+00,0.00000000e+00,5.98047603e-14,-1.25589994e-12,-2.82453234e-34,1.69472231e-33,1.92740836e-18,3.00300875e-34,9.76997791e-22,-9.76997628e-22,-1.95399542e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.10000000e-01,4.30080000e-08,4.30080000e-08,1.25689801e-29,4.30076938e-08,1.25172580e-08,0.00000000e+00,0.00000000e+00,5.99222536e-14,-1.25836730e-12,-2.85237205e-34,1.71142616e-33,1.93498908e-18,3.02667380e-34,9.80956764e-22,-9.80956574e-22,-1.96191334e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.11000000e-01,4.30080000e-08,4.30080000e-08,1.26678503e-29,4.30076926e-08,1.25418015e-08,0.00000000e+00,0.00000000e+00,6.00397470e-14,-1.26083466e-12,-2.88043079e-34,1.72826142e-33,1.94258469e-18,3.05047843e-34,9.84923488e-22,-9.84923331e-22,-1.96984682e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.12000000e-01,4.30080000e-08,4.30080000e-08,1.27673028e-29,4.30076914e-08,1.25663451e-08,0.00000000e+00,0.00000000e+00,6.01572403e-14,-1.26330202e-12,-2.90870984e-34,1.74522887e-33,1.95019518e-18,3.07442318e-34,9.88897661e-22,-9.88897466e-22,-1.97779513e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.13000000e-01,4.30080000e-08,4.30080000e-08,1.28673396e-29,4.30076902e-08,1.25908886e-08,0.00000000e+00,0.00000000e+00,6.02747337e-14,-1.26576938e-12,-2.93721049e-34,1.76232928e-33,1.95782054e-18,3.09850860e-34,9.92879570e-22,-9.92879413e-22,-1.98575898e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.14000000e-01,4.30080000e-08,4.30080000e-08,1.29679632e-29,4.30076890e-08,1.26154322e-08,0.00000000e+00,0.00000000e+00,6.03922270e-14,-1.26823674e-12,-2.96593406e-34,1.77956344e-33,1.96546078e-18,3.12273525e-34,9.96868914e-22,-9.96868715e-22,-1.99373763e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.15000000e-01,4.30080000e-08,4.30080000e-08,1.30691758e-29,4.30076878e-08,1.26399758e-08,0.00000000e+00,0.00000000e+00,6.05097203e-14,-1.27070410e-12,-2.99488184e-34,1.79693213e-33,1.97311590e-18,3.14710367e-34,1.00086597e-21,-1.00086581e-21,-2.00173178e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.16000000e-01,4.30080000e-08,4.30080000e-08,1.31709797e-29,4.30076866e-08,1.26645193e-08,0.00000000e+00,0.00000000e+00,6.06272136e-14,-1.27317146e-12,-3.02405514e-34,1.81443613e-33,1.98078590e-18,3.17161442e-34,1.00487047e-21,-1.00487025e-21,-2.00974072e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.17000000e-01,4.30080000e-08,4.30080000e-08,1.32733772e-29,4.30076853e-08,1.26890629e-08,0.00000000e+00,0.00000000e+00,6.07447069e-14,-1.27563882e-12,-3.05345528e-34,1.83207623e-33,1.98847078e-18,3.19626804e-34,1.00888262e-21,-1.00888247e-21,-2.01776509e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.18000000e-01,4.30080000e-08,4.30080000e-08,1.33763706e-29,4.30076841e-08,1.27136064e-08,0.00000000e+00,0.00000000e+00,6.08622002e-14,-1.27810618e-12,-3.08308357e-34,1.84985322e-33,1.99617054e-18,3.22106510e-34,1.01290224e-21,-1.01290202e-21,-2.02580426e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.19000000e-01,4.30080000e-08,4.30080000e-08,1.34799622e-29,4.30076829e-08,1.27381500e-08,0.00000000e+00,0.00000000e+00,6.09796935e-14,-1.28057354e-12,-3.11294134e-34,1.86776790e-33,2.00388517e-18,3.24600615e-34,1.01692947e-21,-1.01692932e-21,-2.03385879e-21,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
