t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,P_eta_left,P_eta_right,P_eta_total,Tau_vx,Tau_vy,Tau_bx,Tau_by
1.95000000e-01,4.30080000e-08,4.30080000e-08,2.68623276e-31,4.30079551e-08,4.78601778e-09,0.00000000e+00,0.00000000e+00,2.29115583e-14,-4.81142723e-13,-2.33470318e-36,1.40080870e-35,2.82660231e-19,6.47107671e-36,2.97461989e-23,-2.97461363e-23,-5.94923352e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.96000000e-01,4.30080000e-08,4.30080000e-08,2.74176168e-31,4.30079546e-08,4.81056145e-09,0.00000000e+00,0.00000000e+00,2.30290532e-14,-4.83610117e-13,-2.39517448e-36,1.43709122e-35,2.85567088e-19,6.60483695e-36,3.02151704e-23,-3.02151078e-23,-6.04302782e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.97000000e-01,4.30080000e-08,4.30080000e-08,2.79814708e-31,4.30079542e-08,4.83510511e-09,0.00000000e+00,0.00000000e+00,2.31465482e-14,-4.86077511e-13,-2.45689219e-36,1.47412160e-35,2.88488820e-19,6.74066011e-36,3.06890429e-23,-3.06889791e-23,-6.13780220e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.98000000e-01,4.30080000e-08,4.30080000e-08,2.85539773e-31,4.30079537e-08,4.85964878e-09,0.00000000e+00,0.00000000e+00,2.32640431e-14,-4.88544906e-13,-2.51987548e-36,1.51191133e-35,2.91425426e-19,6.87856729e-36,3.11678548e-23,-3.11677912e-23,-6.23356460e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
1.99000000e-01,4.30080000e-08,4.30080000e-08,2.91352242e-31,4.30079532e-08,4.88419244e-09,0.00000000e+00,0.00000000e+00,2.33815381e-14,-4.91012300e-13,-2.58414372e-36,1.55047202e-35,2.94376906e-19,7.01857969e-36,3.16516204e-23,-3.16515549e-23,-6.33031752e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.00000000e-01,4.30080000e-08,4.30080000e-08,2.97253002e-31,4.30079528e-08,4.90873610e-09,0.00000000e+00,0.00000000e+00,2.34990330e-14,-4.93479694e-13,-2.64971646e-36,1.58981541e-35,2.97343261e-19,7.16071864e-36,3.21403757e-23,-3.21403107e-23,-6.42806864e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.01000000e-01,4.30080000e-08,4.30080000e-08,3.03242941e-31,4.30079523e-08,4.93327977e-09,0.00000000e+00,0.00000000e+00,2.36165280e-14,-4.95947088e-13,-2.71661346e-36,1.62995335e-35,3.00324489e-19,7.30500555e-36,3.26341364e-23,-3.26340700e-23,-6.52682064e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.02000000e-01,4.30080000e-08,4.30080000e-08,3.09322954e-31,4.30079518e-08,4.95782343e-09,0.00000000e+00,0.00000000e+00,2.37340229e-14,-4.98414481e-13,-2.78485466e-36,1.67089781e-35,3.03320592e-19,7.45146194e-36,3.31329386e-23,-3.31328723e-23,-6.62658109e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.03000000e-01,4.30080000e-08,4.30080000e-08,3.15493939e-31,4.30079513e-08,4.98236709e-09,0.00000000e+00,0.00000000e+00,2.38515179e-14,-5.00881875e-13,-2.85446022e-36,1.71266089e-35,3.06331569e-19,7.60010947e-36,3.36367975e-23,-3.36367298e-23,-6.72735273e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.04000000e-01,4.30080000e-08,4.30080000e-08,3.21756799e-31,4.30079509e-08,5.00691076e-09,0.00000000e+00,0.00000000e+00,2.39690128e-14,-5.03349269e-13,-2.92545049e-36,1.75525479e-35,3.09357420e-19,7.75096986e-36,3.41457495e-23,-3.41456821e-23,-6.82914316e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.05000000e-01,4.30080000e-08,4.30080000e-08,3.28112442e-31,4.30079504e-08,5.03145442e-09,0.00000000e+00,0.00000000e+00,2.40865078e-14,-5.05816663e-13,-2.99784602e-36,1.79869184e-35,3.12398146e-19,7.90406498e-36,3.46598104e-23,-3.46597409e-23,-6.93195513e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.06000000e-01,4.30080000e-08,4.30080000e-08,3.34561779e-31,4.30079499e-08,5.05599808e-09,0.00000000e+00,0.00000000e+00,2.42040027e-14,-5.08284056e-13,-3.07166758e-36,1.84298451e-35,3.15453746e-19,8.05941677e-36,3.51790150e-23,-3.51789463e-23,-7.03579613e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.07000000e-01,4.30080000e-08,4.30080000e-08,3.41105727e-31,4.30079494e-08,5.08054174e-09,0.00000000e+00,0.00000000e+00,2.43214976e-14,-5.10751450e-13,-3.14693611e-36,1.88814536e-35,3.18524221e-19,8.21704731e-36,3.57033811e-23,-3.57033098e-23,-7.14066908e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.08000000e-01,4.30080000e-08,4.30080000e-08,3.47745206e-31,4.30079489e-08,5.10508541e-09,0.00000000e+00,0.00000000e+00,2.44389925e-14,-5.13218843e-13,-3.22367278e-36,1.93418710e-35,3.21609570e-19,8.37697876e-36,3.62329410e-23,-3.62328711e-23,-7.24658121e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.09000000e-01,4.30080000e-08,4.30080000e-08,3.54481142e-31,4.30079484e-08,5.12962907e-09,0.00000000e+00,0.00000000e+00,2.45564875e-14,-5.15686236e-13,-3.30189896e-36,1.98112253e-35,3.24709794e-19,8.53923341e-36,3.67677155e-23,-3.67676422e-23,-7.35353577e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.10000000e-01,4.30080000e-08,4.30080000e-08,3.61314464e-31,4.30079479e-08,5.15417273e-09,0.00000000e+00,0.00000000e+00,2.46739824e-14,-5.18153630e-13,-3.38163623e-36,2.02896462e-35,3.27824893e-19,8.70383365e-36,3.73077344e-23,-3.73076631e-23,-7.46153976e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.11000000e-01,4.30080000e-08,4.30080000e-08,3.68246107e-31,4.30079474e-08,5.17871639e-09,0.00000000e+00,0.00000000e+00,2.47914773e-14,-5.20621023e-13,-3.46290636e-36,2.07772643e-35,3.30954866e-19,8.87080197e-36,3.78530199e-23,-3.78529450e-23,-7.57059648e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.12000000e-01,4.30080000e-08,4.30080000e-08,3.75277008e-31,4.30079469e-08,5.20326005e-09,0.00000000e+00,0.00000000e+00,2.49089722e-14,-5.23088416e-13,-3.54573135e-36,2.12742115e-35,3.34099714e-19,9.04016096e-36,3.84036014e-23,-3.84035289e-23,-7.68071303e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.13000000e-01,4.30080000e-08,4.30080000e-08,3.82408113e-31,4.30079464e-08,5.22780371e-09,0.00000000e+00,0.00000000e+00,2.50264671e-14,-5.25555809e-13,-3.63013339e-36,2.17806210e-35,3.37259437e-19,9.21193335e-36,3.89595012e-23,-3.89594247e-23,-7.79189259e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.14000000e-01,4.30080000e-08,4.30080000e-08,3.89640366e-31,4.30079459e-08,5.25234737e-09,0.00000000e+00,0.00000000e+00,2.51439620e-14,-5.28023202e-13,-3.71613489e-36,2.22966272e-35,3.40434035e-19,9.38614194e-36,3.95207483e-23,-3.95206744e-23,-7.90414227e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.15000000e-01,4.30080000e-08,4.30080000e-08,3.96974722e-31,4.30079454e-08,5.27689103e-09,0.00000000e+00,0.00000000e+00,2.52614569e-14,-5.30490595e-13,-3.80375848e-36,2.28223660e-35,3.43623508e-19,9.56280966e-36,4.00873656e-23,-4.00872874e-23,-8.01746530e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.16000000e-01,4.30080000e-08,4.30080000e-08,4.04412136e-31,4.30079449e-08,5.30143469e-09,0.00000000e+00,0.00000000e+00,2.53789518e-14,-5.32957988e-13,-3.89302699e-36,2.33579742e-35,3.46827855e-19,9.74195955e-36,4.06593816e-23,-4.06593061e-23,-8.13186877e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.17000000e-01,4.30080000e-08,4.30080000e-08,4.11953569e-31,4.30079444e-08,5.32597835e-09,0.00000000e+00,0.00000000e+00,2.54964467e-14,-5.35425381e-13,-3.98396345e-36,2.39035902e-35,3.50047078e-19,9.92361473e-36,4.12368201e-23,-4.12367398e-23,-8.24735598e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.18000000e-01,4.30080000e-08,4.30080000e-08,4.19599986e-31,4.30079439e-08,5.35052201e-09,0.00000000e+00,0.00000000e+00,2.56139416e-14,-5.37892774e-13,-4.07659114e-36,2.44593535e-35,3.53281176e-19,1.01077985e-35,4.18197080e-23,-4.18196311e-23,-8.36393391e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.19000000e-01,4.30080000e-08,4.30080000e-08,4.27352358e-31,4.30079434e-08,5.37506567e-09,0.00000000e+00,0.00000000e+00,2.57314365e-14,-5.40360167e-13,-4.17093352e-36,2.50254050e-35,3.56530149e-19,1.02945341e-35,4.24080703e-23,-4.24079888e-23,-8.48160591e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.20000000e-01,4.30080000e-08,4.30080000e-08,4.35211658e-31,4.30079429e-08,5.39960933e-09,0.00000000e+00,0.00000000e+00,2.58489314e-14,-5.42827559e-13,-4.26701430e-36,2.56018868e-35,3.59793997e-19,1.04838451e-35,4.30019339e-23,-4.30018555e-23,-8.60037894e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.21000000e-01,4.30080000e-08,4.30080000e-08,4.43178866e-31,4.30079424e-08,5.42415299e-09,0.00000000e+00,0.00000000e+00,2.59664263e-14,-5.45294952e-13,-4.36485736e-36,2.61889424e-35,3.63072720e-19,1.06757550e-35,4.36013241e-23,-4.36012406e-23,-8.72025647e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.22000000e-01,4.30080000e-08,4.30080000e-08,4.51254964e-31,4.30079418e-08,5.44869665e-09,0.00000000e+00,0.00000000e+00,2.60839212e-14,-5.47762344e-13,-4.46448685e-36,2.67867165e-35,3.66366318e-19,1.08702875e-35,4.42062658e-23,-4.42061859e-23,-8.84124516e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.23000000e-01,4.30080000e-08,4.30080000e-08,4.59440940e-31,4.30079413e-08,5.47324031e-09,0.00000000e+00,0.00000000e+00,2.62014161e-14,-5.50229737e-13,-4.56592711e-36,2.73953552e-35,3.69674792e-19,1.10674664e-35,4.48167870e-23,-4.48167021e-23,-8.96334891e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.24000000e-01,4.30080000e-08,4.30080000e-08,4.67737787e-31,4.30079408e-08,5.49778397e-09,0.00000000e+00,0.00000000e+00,2.63189109e-14,-5.52697129e-13,-4.66920270e-36,2.80150059e-35,3.72998141e-19,1.12673156e-35,4.54329114e-23,-4.54328294e-23,-9.08657409e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.25000000e-01,4.30080000e-08,4.30080000e-08,4.76146500e-31,4.30079403e-08,5.52232763e-09,0.00000000e+00,0.00000000e+00,2.64364058e-14,-5.55164521e-13,-4.77433840e-36,2.86458173e-35,3.76336366e-19,1.14698590e-35,4.60546665e-23,-4.60545795e-23,-9.21092459e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.26000000e-01,4.30080000e-08,4.30080000e-08,4.84668082e-31,4.30079397e-08,5.54687129e-09,0.00000000e+00,0.00000000e+00,2.65539007e-14,-5.57631914e-13,-4.88135924e-36,2.92879395e-35,3.79689465e-19,1.16751208e-35,4.66820759e-23,-4.66819926e-23,-9.33640686e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.27000000e-01,4.30080000e-08,4.30080000e-08,4.93303537e-31,4.30079392e-08,5.57141494e-09,0.00000000e+00,0.00000000e+00,2.66713955e-14,-5.60099306e-13,-4.99029043e-36,2.99415238e-35,3.83057441e-19,1.18831252e-35,4.73151690e-23,-4.73150805e-23,-9.46302495e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.28000000e-01,4.30080000e-08,4.30080000e-08,5.02053875e-31,4.30079387e-08,5.59595860e-09,0.00000000e+00,0.00000000e+00,2.67888904e-14,-5.62566698e-13,-5.10115744e-36,3.06067230e-35,3.86440292e-19,1.20938965e-35,4.79539674e-23,-4.79538821e-23,-9.59078495e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.29000000e-01,4.30080000e-08,4.30080000e-08,5.10920111e-31,4.30079381e-08,5.62050226e-09,0.00000000e+00,0.00000000e+00,2.69063853e-14,-5.65034090e-13,-5.21398594e-36,3.12836911e-35,3.89838019e-19,1.23074592e-35,4.85985014e-23,-4.85984112e-23,-9.71969126e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.30000000e-01,4.30080000e-08,4.30080000e-08,5.19903263e-31,4.30079376e-08,5.64504591e-09,0.00000000e+00,0.00000000e+00,2.70238801e-14,-5.67501482e-13,-5.32880184e-36,3.19725837e-35,3.93250621e-19,1.25238377e-35,4.92487919e-23,-4.92487050e-23,-9.84974969e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.31000000e-01,4.30080000e-08,4.30080000e-08,5.29004356e-31,4.30079370e-08,5.66958957e-09,0.00000000e+00,0.00000000e+00,2.71413750e-14,-5.69968874e-13,-5.44563127e-36,3.26735574e-35,3.96678099e-19,1.27430567e-35,4.99048701e-23,-4.99047780e-23,-9.98096481e-23,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.32000000e-01,4.30080000e-08,4.30080000e-08,5.38224416e-31,4.30079365e-08,5.69413323e-09,0.00000000e+00,0.00000000e+00,2.72588698e-14,-5.72436265e-13,-5.56450060e-36,3.33867706e-35,4.00120453e-19,1.29651409e-35,5.05667565e-23,-5.05666684e-23,-1.01133425e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.33000000e-01,4.30080000e-08,4.30080000e-08,5.47564477e-31,4.30079359e-08,5.71867688e-09,0.00000000e+00,0.00000000e+00,2.73763646e-14,-5.74903657e-13,-5.68543642e-36,3.41123826e-35,4.03577682e-19,1.31901153e-35,5.12344824e-23,-5.12343882e-23,-1.02468871e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.34000000e-01,4.30080000e-08,4.30080000e-08,5.57025574e-31,4.30079354e-08,5.74322054e-09,0.00000000e+00,0.00000000e+00,2.74938595e-14,-5.77371049e-13,-5.80846554e-36,3.48505545e-35,4.07049787e-19,1.34180047e-35,5.19080675e-23,-5.19079788e-23,-1.03816046e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.35000000e-01,4.30080000e-08,4.30080000e-08,5.66608749e-31,4.30079348e-08,5.76776420e-09,0.00000000e+00,0.00000000e+00,2.76113543e-14,-5.79838440e-13,-5.93361501e-36,3.56014486e-35,4.10536769e-19,1.36488343e-35,5.25875452e-23,-5.25874489e-23,-1.05174994e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.36000000e-01,4.30080000e-08,4.30080000e-08,5.76315047e-31,4.30079343e-08,5.79230785e-09,0.00000000e+00,0.00000000e+00,2.77288492e-14,-5.82305832e-13,-6.06091213e-36,3.63652285e-35,4.14038626e-19,1.38826292e-35,5.32729332e-23,-5.32728426e-23,-1.06545776e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.37000000e-01,4.30080000e-08,4.30080000e-08,5.86145520e-31,4.30079337e-08,5.81685151e-09,0.00000000e+00,0.00000000e+00,2.78463440e-14,-5.84773223e-13,-6.19038440e-36,3.71420593e-35,4.17555359e-19,1.41194147e-35,5.39642650e-23,-5.39641667e-23,-1.07928432e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.38000000e-01,4.30080000e-08,4.30080000e-08,5.96101220e-31,4.30079332e-08,5.84139516e-09,0.00000000e+00,0.00000000e+00,2.79638388e-14,-5.87240615e-13,-6.32205957e-36,3.79321076e-35,4.21086968e-19,1.43592162e-35,5.46615594e-23,-5.46614682e-23,-1.09323028e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.39000000e-01,4.30080000e-08,4.30080000e-08,6.06183207e-31,4.30079326e-08,5.86593882e-09,0.00000000e+00,0.00000000e+00,2.80813336e-14,-5.89708006e-13,-6.45596564e-36,3.87355412e-35,4.24633454e-19,1.46020591e-35,5.53648491e-23,-5.53647489e-23,-1.10729598e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.40000000e-01,4.30080000e-08,4.30080000e-08,6.16392546e-31,4.30079320e-08,5.89048247e-09,0.00000000e+00,0.00000000e+00,2.81988285e-14,-5.92175397e-13,-6.59213081e-36,3.95525295e-35,4.28194815e-19,1.48479692e-35,5.60741529e-23,-5.60740599e-23,-1.12148213e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.41000000e-01,4.30080000e-08,4.30080000e-08,6.26730302e-31,4.30079315e-08,5.91502613e-09,0.00000000e+00,0.00000000e+00,2.83163233e-14,-5.94642788e-13,-6.73058356e-36,4.03832432e-35,4.31771053e-19,1.50969721e-35,5.67895047e-23,-5.67894028e-23,-1.13578908e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.42000000e-01,4.30080000e-08,4.30080000e-08,6.37197550e-31,4.30079309e-08,5.93956978e-09,0.00000000e+00,0.00000000e+00,2.84338181e-14,-5.97110179e-13,-6.87135256e-36,4.12278545e-35,4.35362167e-19,1.53490936e-35,5.75109211e-23,-5.75108271e-23,-1.15021748e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.43000000e-01,4.30080000e-08,4.30080000e-08,6.47795365e-31,4.30079303e-08,5.96411344e-09,0.00000000e+00,0.00000000e+00,2.85513129e-14,-5.99577570e-13,-7.01446676e-36,4.20865370e-35,4.38968157e-19,1.56043597e-35,5.82384378e-23,-5.82383338e-23,-1.16476772e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.44000000e-01,4.30080000e-08,4.30080000e-08,6.58524829e-31,4.30079298e-08,5.98865709e-09,0.00000000e+00,0.00000000e+00,2.86688077e-14,-6.02044961e-13,-7.15995533e-36,4.29594657e-35,4.42589023e-19,1.58627963e-35,5.89720715e-23,-5.89719758e-23,-1.17944047e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.45000000e-01,4.30080000e-08,4.30080000e-08,6.69387029e-31,4.30079292e-08,6.01320074e-09,0.00000000e+00,0.00000000e+00,2.87863025e-14,-6.04512352e-13,-7.30784769e-36,4.38468171e-35,4.46224766e-19,1.61244297e-35,5.97118559e-23,-5.97117504e-23,-1.19423606e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.46000000e-01,4.30080000e-08,4.30080000e-08,6.80383053e-31,4.30079286e-08,6.03774440e-09,0.00000000e+00,0.00000000e+00,2.89037973e-14,-6.06979743e-13,-7.45817349e-36,4.47487693e-35,4.49875386e-19,1.63892861e-35,6.04578104e-23,-6.04577128e-23,-1.20915523e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.47000000e-01,4.30080000e-08,4.30080000e-08,6.91513997e-31,4.30079280e-08,6.06228805e-09,0.00000000e+00,0.00000000e+00,2.90212921e-14,-6.09447133e-13,-7.61096263e-36,4.56655014e-35,4.53540881e-19,1.66573918e-35,6.12099658e-23,-6.12098592e-23,-1.22419825e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.48000000e-01,4.30080000e-08,4.30080000e-08,7.02780959e-31,4.30079274e-08,6.08683170e-09,0.00000000e+00,0.00000000e+00,2.91387869e-14,-6.11914524e-13,-7.76624525e-36,4.65971946e-35,4.57221254e-19,1.69287734e-35,6.19683448e-23,-6.19682453e-23,-1.23936590e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.49000000e-01,4.30080000e-08,4.30080000e-08,7.14185044e-31,4.30079269e-08,6.11137535e-09,0.00000000e+00,0.00000000e+00,2.92562817e-14,-6.14381914e-13,-7.92405174e-36,4.75440309e-35,4.60916503e-19,1.72034573e-35,6.27329744e-23,-6.27328669e-23,-1.25465841e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50000000e-01,4.30080000e-08,4.30080000e-08,7.25727360e-31,4.30079263e-08,6.13591901e-09,0.00000000e+00,0.00000000e+00,2.93737764e-14,-6.16849305e-13,-8.08441273e-36,4.85061943e-35,4.64626628e-19,1.74814703e-35,6.35038822e-23,-6.35037805e-23,-1.27007663e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.51000000e-01,4.30080000e-08,4.30080000e-08,7.37409018e-31,4.30079257e-08,6.16046266e-09,0.00000000e+00,0.00000000e+00,2.94912712e-14,-6.19316695e-13,-8.24735911e-36,4.94838700e-35,4.68351630e-19,1.77628391e-35,6.42810890e-23,-6.42809798e-23,-1.28562069e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.52000000e-01,4.30080000e-08,4.30080000e-08,7.49231137e-31,4.30079251e-08,6.18500631e-09,0.00000000e+00,0.00000000e+00,2.96087660e-14,-6.21784085e-13,-8.41292201e-36,5.04772449e-35,4.72091509e-19,1.80475907e-35,6.50646289e-23,-6.50645254e-23,-1.30129154e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.53000000e-01,4.30080000e-08,4.30080000e-08,7.61194837e-31,4.30079245e-08,6.20954996e-09,0.00000000e+00,0.00000000e+00,2.97262608e-14,-6.24251476e-13,-8.58113279e-36,5.14865071e-35,4.75846265e-19,1.83357520e-35,6.58545175e-23,-6.58544068e-23,-1.31708924e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.54000000e-01,4.30080000e-08,4.30080000e-08,7.73301244e-31,4.30079239e-08,6.23409361e-09,0.00000000e+00,0.00000000e+00,2.98437555e-14,-6.26718866e-13,-8.75202308e-36,5.25118464e-35,4.79615898e-19,1.86273501e-35,6.66507913e-23,-6.66506863e-23,-1.33301478e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.55000000e-01,4.30080000e-08,4.30080000e-08,7.85551488e-31,4.30079233e-08,6.25863726e-09,0.00000000e+00,0.00000000e+00,2.99612503e-14,-6.29186256e-13,-8.92562476e-36,5.35534541e-35,4.83400407e-19,1.89224123e-35,6.74534658e-23,-6.74533532e-23,-1.34906819e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.56000000e-01,4.30080000e-08,4.30080000e-08,7.97946705e-31,4.30079227e-08,6.28318091e-09,0.00000000e+00,0.00000000e+00,3.00787451e-14,-6.31653646e-13,-9.10196997e-36,5.46115229e-35,4.87199793e-19,1.92209659e-35,6.82625780e-23,-6.82624704e-23,-1.36525048e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.57000000e-01,4.30080000e-08,4.30080000e-08,8.10488034e-31,4.30079221e-08,6.30772456e-09,0.00000000e+00,0.00000000e+00,3.01962398e-14,-6.34121036e-13,-9.28109107e-36,5.56862472e-35,4.91014057e-19,1.95230383e-35,6.90781410e-23,-6.90780265e-23,-1.38156168e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.58000000e-01,4.30080000e-08,4.30080000e-08,8.23176618e-31,4.30079215e-08,6.33226821e-09,0.00000000e+00,0.00000000e+00,3.03137346e-14,-6.36588425e-13,-9.46302071e-36,5.67778227e-35,4.94843197e-19,1.98286571e-35,6.99001947e-23,-6.99000852e-23,-1.39800280e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.59000000e-01,4.30080000e-08,4.30080000e-08,8.36013606e-31,4.30079209e-08,6.35681186e-09,0.00000000e+00,0.00000000e+00,3.04312293e-14,-6.39055815e-13,-9.64779178e-36,5.78864468e-35,4.98687214e-19,2.01378499e-35,7.07287504e-23,-7.07286341e-23,-1.41457385e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.60000000e-01,4.30080000e-08,4.30080000e-08,8.49000149e-31,4.30079203e-08,6.38135551e-09,0.00000000e+00,0.00000000e+00,3.05487241e-14,-6.41523205e-13,-9.83543741e-36,5.90123184e-35,5.02546109e-19,2.04506444e-35,7.15638491e-23,-7.15637370e-23,-1.43127586e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.61000000e-01,4.30080000e-08,4.30080000e-08,8.62137406e-31,4.30079197e-08,6.40589916e-09,0.00000000e+00,0.00000000e+00,3.06662188e-14,-6.43990594e-13,-1.00259910e-35,6.01556378e-35,5.06419880e-19,2.07670685e-35,7.24055004e-23,-7.24053824e-23,-1.44810883e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.62000000e-01,4.30080000e-08,4.30080000e-08,8.75426538e-31,4.30079190e-08,6.43044281e-09,0.00000000e+00,0.00000000e+00,3.07837135e-14,-6.46457984e-13,-1.02194863e-35,6.13166070e-35,5.10308529e-19,2.10871502e-35,7.32537476e-23,-7.32536330e-23,-1.46507381e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.63000000e-01,4.30080000e-08,4.30080000e-08,8.88868711e-31,4.30079184e-08,6.45498646e-09,0.00000000e+00,0.00000000e+00,3.09012083e-14,-6.48925373e-13,-1.04159570e-35,6.24954296e-35,5.14212055e-19,2.14109175e-35,7.41085982e-23,-7.41084788e-23,-1.48217077e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.64000000e-01,4.30080000e-08,4.30080000e-08,9.02465095e-31,4.30079178e-08,6.47953011e-09,0.00000000e+00,0.00000000e+00,3.10187030e-14,-6.51392762e-13,-1.06154375e-35,6.36923106e-35,5.18130458e-19,2.17383987e-35,7.49700976e-23,-7.49699802e-23,-1.49940078e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.65000000e-01,4.30080000e-08,4.30080000e-08,9.16216865e-31,4.30079172e-08,6.50407376e-09,0.00000000e+00,0.00000000e+00,3.11361977e-14,-6.53860152e-13,-1.08179622e-35,6.49074566e-35,5.22063739e-19,2.20696219e-35,7.58382508e-23,-7.58381297e-23,-1.51676380e-22,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
