t,E_tot,E_x,E_y,proj_bx
2.20000000e+00,4.30086044e-12,4.29823831e-12,2.62212551e-15,5.36890433e-10
2.22000000e+00,4.30086229e-12,4.29819228e-12,2.67000548e-15,5.41744870e-10
2.24000000e+00,4.30086415e-12,4.29814583e-12,2.71831838e-15,5.46599536e-10
2.26000000e+00,4.30086602e-12,4.29809895e-12,2.76706422e-15,5.51454425e-10
2.28000000e+00,4.30086789e-12,4.29805165e-12,2.81624299e-15,5.56309522e-10
2.30000000e+00,4.30086977e-12,4.29800391e-12,2.86585472e-15,5.61164803e-10
2.32000000e+00,4.30087165e-12,4.29795575e-12,2.91589940e-15,5.66020237e-10
2.34000000e+00,4.30087354e-12,4.29790717e-12,2.96637706e-15,5.70875788e-10
2.36000000e+00,4.30087544e-12,4.29785816e-12,3.01728769e-15,5.75731407e-10
2.38000000e+00,4.30087735e-12,4.29780872e-12,3.06863130e-15,5.80587043e-10
2.40000000e+00,4.30087927e-12,4.29775887e-12,3.12040790e-15,5.85442634e-10
2.42000000e+00,4.30088121e-12,4.29770859e-12,3.17261748e-15,5.90298115e-10
2.44000000e+00,4.30088316e-12,4.29765790e-12,3.22526004e-15,5.95153411e-10
2.46000000e+00,4.30088513e-12,4.29760680e-12,3.27833558e-15,6.00008446e-10
2.48000000e+00,4.30088713e-12,4.29755528e-12,3.33184407e-15,6.04863136e-10
2.50000000e+00,4.30088915e-12,4.29750336e-12,3.38578549e-15,6.09717394e-10
2.52000000e+00,4.30089120e-12,4.29745105e-12,3.44015982e-15,6.14571130e-10
2.54000000e+00,4.30089330e-12,4.29739833e-12,3.49496701e-15,6.19424251e-10
2.56000000e+00,4.30089543e-12,4.29734522e-12,3.55020704e-15,6.24276662e-10
2.58000000e+00,4.30089760e-12,4.29729172e-12,3.60587983e-15,6.29128269e-10
2.60000000e+00,4.30089983e-12,4.29723785e-12,3.66198536e-15,6.33978977e-10
2.62000000e+00,4.30090212e-12,4.29718359e-12,3.71852355e-15,6.38828693e-10
2.64000000e+00,4.30090446e-12,4.29712897e-12,3.77549436e-15,6.43677324e-10
2.66000000e+00,4.30090688e-12,4.29707398e-12,3.83289773e-15,6.48524783e-10
2.68000000e+00,4.30090936e-12,4.29701863e-12,3.89073359e-15,6.53370985e-10
2.70000000e+00,4.30091193e-12,4.29696293e-12,3.94900191e-15,6.58215852e-10
2.72000000e+00,4.30091458e-12,4.29690687e-12,4.00770265e-15,6.63059311e-10
2.74000000e+00,4.30091731e-12,4.29685048e-12,4.06683576e-15,6.67901294e-10
2.76000000e+00,4.30092015e-12,4.29679375e-12,4.12640123e-15,6.72741745e-10
2.78000000e+00,4.30092308e-12,4.29673668e-12,4.18639905e-15,6.77580612e-10
2.80000000e+00,4.30092612e-12,4.29667930e-12,4.24682922e-15,6.82417854e-10
2.82000000e+00,4.30092928e-12,4.29662158e-12,4.30769175e-15,6.87253442e-10
2.84000000e+00,4.30093254e-12,4.29656356e-12,4.36898668e-15,6.92087352e-10
2.86000000e+00,4.30093593e-12,4.29650521e-12,4.43071403e-15,6.96919576e-10
2.88000000e+00,4.30093944e-12,4.29644656e-12,4.49287386e-15,7.01750114e-10
2.90000000e+00,4.30094307e-12,4.29638761e-12,4.55546624e-15,7.06578978e-10
2.92000000e+00,4.30094684e-12,4.29632835e-12,4.61849123e-15,7.11406191e-10
2.94000000e+00,4.30095073e-12,4.29626879e-12,4.68194891e-15,7.16231790e-10
2.96000000e+00,4.30095476e-12,4.29620892e-12,4.74583936e-15,7.21055819e-10
2.98000000e+00,4.30095892e-12,4.29614876e-12,4.81016267e-15,7.25878336e-10
3.00000000e+00,4.30096321e-12,4.29608830e-12,4.87491891e-15,7.30699409e-10
3.02000000e+00,4.30096764e-12,4.29602753e-12,4.94010817e-15,7.35519116e-10
3.04000000e+00,4.30097219e-12,4.29596646e-12,5.00573053e-15,7.40337545e-10
3.06000000e+00,4.30097687e-12,4.29590508e-12,5.07178605e-15,7.45154792e-10
3.08000000e+00,4.30098167e-12,4.29584339e-12,5.13827478e-15,7.49970963e-10
3.10000000e+00,4.30098658e-12,4.29578138e-12,5.20519674e-15,7.54786168e-10
3.12000000e+00,4.30099161e-12,4.29571905e-12,5.27255195e-15,7.59600525e-10
3.14000000e+00,4.30099674e-12,4.29565640e-12,5.34034039e-15,7.64414158e-10
3.16000000e+00,4.30100196e-12,4.29559340e-12,5.40856199e-15,7.69227194e-10
3.18000000e+00,4.30100728e-12,4.29553006e-12,5.47721668e-15,7.74039760e-10
3.20000000e+00,4.30101267e-12,4.29546636e-12,5.54630431e-15,7.78851989e-10
3.22000000e+00,4.30101813e-12,4.29540231e-12,5.61582473e-15,7.83664010e-10
3.24000000e+00,4.30102365e-12,4.29533787e-12,5.68577775e-15,7.88475951e-10
3.26000000e+00,4.30102922e-12,4.29527306e-12,5.75616314e-15,7.93287939e-10
3.28000000e+00,4.30103483e-12,4.29520785e-12,5.82698065e-15,7.98100094e-10
3.30000000e+00,4.30104046e-12,4.29514223e-12,5.89823003e-15,8.02912533e-10
3.32000000e+00,4.30104611e-12,4.29507620e-12,5.96991102e-15,8.07725364e-10
3.34000000e+00,4.30105177e-12,4.29500975e-12,6.04202339e-15,8.12538686e-10
3.36000000e+00,4.30105743e-12,4.29494286e-12,6.11456691e-15,8.17352590e-10
3.38000000e+00,4.30106307e-12,4.29487553e-12,6.18754140e-15,8.22167154e-10
3.40000000e+00,4.30106869e-12,4.29480774e-12,6.26094673e-15,8.26982445e-10
3.42000000e+00,4.30107428e-12,4.29473949e-12,6.33478282e-15,8.31798518e-10
3.44000000e+00,4.30107983e-12,4.29467078e-12,6.40904966e-15,8.36615412e-10
3.46000000e+00,4.30108535e-12,4.29460160e-12,6.48374727e-15,8.41433151e-10
3.48000000e+00,4.30109082e-12,4.29453194e-12,6.55887578e-15,8.46251745e-10
3.50000000e+00,4.30109624e-12,4.29446181e-12,6.63443535e-15,8.51071188e-10
3.52000000e+00,4.30110161e-12,4.29439119e-12,6.71042620e-15,8.55891456e-10
3.54000000e+00,4.30110694e-12,4.29432009e-12,6.78684861e-15,8.60712509e-10
3.56000000e+00,4.30111222e-12,4.29424852e-12,6.86370287e-15,8.65534293e-10
3.58000000e+00,4.30111746e-12,4.29417647e-12,6.94098933e-15,8.70356734e-10
3.60000000e+00,4.30112265e-12,4.29410394e-12,7.01870837e-15,8.75179744e-10
3.62000000e+00,4.30112782e-12,4.29403096e-12,7.09686039e-15,8.80003219e-10
3.64000000e+00,4.30113296e-12,4.29395751e-12,7.17544579e-15,8.84827040e-10
3.66000000e+00,4.30113808e-12,4.29388362e-12,7.25446499e-15,8.89651076e-10
3.68000000e+00,4.30114320e-12,4.29380928e-12,7.33391843e-15,8.94475181e-10
3.70000000e+00,4.30114832e-12,4.29373452e-12,7.41380651e-15,8.99299198e-10
3.72000000e+00,4.30115347e-12,4.29365934e-12,7.49412964e-15,9.04122959e-10
3.74000000e+00,4.30115864e-12,4.29358375e-12,7.57488818e-15,9.08946288e-10
3.76000000e+00,4.30116386e-12,4.29350778e-12,7.65608241e-15,9.13769003e-10
3.78000000e+00,4.30116914e-12,4.29343143e-12,7.73771255e-15,9.18590915e-10
3.80000000e+00,4.30117450e-12,4.29335472e-12,7.81977867e-15,9.23411832e-10
3.82000000e+00,4.30117995e-12,4.29327767e-12,7.90228071e-15,9.28231561e-10
3.84000000e+00,4.30118552e-12,4.29320030e-12,7.98521843e-15,9.33049907e-10
3.86000000e+00,4.30119121e-12,4.29312262e-12,8.06859138e-15,9.37866682e-10
3.88000000e+00,4.30119704e-12,4.29304464e-12,8.15239890e-15,9.42681699e-10
3.90000000e+00,4.30120304e-12,4.29296640e-12,8.23664014e-15,9.47494779e-10
3.92000000e+00,4.30120921e-12,4.29288790e-12,8.32131404e-15,9.52305751e-10
3.94000000e+00,4.30121558e-12,4.29280916e-12,8.40641941e-15,9.57114457e-10
3.96000000e+00,4.30122215e-12,4.29273020e-12,8.49195493e-15,9.61920749e-10
3.98000000e+00,4.30122896e-12,4.29265104e-12,8.57791927e-15,9.66724496e-10
4.00000000e+00,4.30123600e-12,4.29257169e-12,8.66431113e-15,9.71525584e-10
4.02000000e+00,4.30124330e-12,4.29249217e-12,8.75112934e-15,9.76323914e-10
4.04000000e+00,4.30125087e-12,4.29241249e-12,8.83837290e-15,9.81119410e-10
4.06000000e+00,4.30125872e-12,4.29233268e-12,8.92604110e-15,9.85912016e-10
4.08000000e+00,4.30126686e-12,4.29225273e-12,9.01413353e-15,9.90701698e-10
4.10000000e+00,4.30127531e-12,4.29217266e-12,9.10265012e-15,9.95488447e-10
4.12000000e+00,4.30128407e-12,4.29209248e-12,9.19159115e-15,1.00027228e-09
4.14000000e+00,4.30129315e-12,4.29201219e-12,9.28095720e-15,1.00505322e-09
4.16000000e+00,4.30130256e-12,4.29193181e-12,9.37074914e-15,1.00983135e-09
4.18000000e+00,4.30131230e-12,4.29185133e-12,9.46096807e-15,1.01460675e-09
4.20000000e+00,4.30132237e-12,4.29177075e-12,9.55161524e-15,1.01937954e-09
4.22000000e+00,4.30133276e-12,4.29169007e-12,9.64269200e-15,1.02414984e-09
4.24000000e+00,4.30134349e-12,4.29160929e-12,9.73419975e-15,1.02891783e-09
4.26000000e+00,4.30135452e-12,4.29152838e-12,9.82613992e-15,1.03368368e-09
4.28000000e+00,4.30136587e-12,4.29144735e-12,9.91851394e-15,1.03844760e-09
4.30000000e+00,4.30137750e-12,4.29136617e-12,1.00113233e-14,1.04320981e-09
4.32000000e+00,4.30138940e-12,4.29128483e-12,1.01045694e-14,1.04797056e-09
4.34000000e+00,4.30140156e-12,4.29120330e-12,1.01982539e-14,1.05273010e-09
4.36000000e+00,4.30141394e-12,4.29112156e-12,1.02923785e-14,1.05748870e-09
4.38000000e+00,4.30142652e-12,4.29103958e-12,1.03869449e-14,1.06224665e-09
4.40000000e+00,4.30143927e-12,4.29095732e-12,1.04819551e-14,1.06700423e-09
4.42000000e+00,4.30145216e-12,4.29087475e-12,1.05774109e-14,1.07176175e-09
4.44000000e+00,4.30146516e-12,4.29079184e-12,1.06733141e-14,1.07651950e-09
4.46000000e+00,4.30147822e-12,4.29070855e-12,1.07696661e-14,1.08127777e-09
4.48000000e+00,4.30149131e-12,4.29062484e-12,1.08664678e-14,1.08603687e-09
4.50000000e+00,4.30150439e-12,4.29054067e-12,1.09637194e-14,1.09079708e-09
4.52000000e+00,4.30151742e-12,4.29045600e-12,1.10614200e-14,1.09555868e-09
4.54000000e+00,4.30153036e-12,4.29037079e-12,1.11595677e-14,1.10032194e-09
4.56000000e+00,4.30154316e-12,4.29028500e-12,1.12581592e-14,1.10508710e-09
4.58000000e+00,4.30155579e-12,4.29019860e-12,1.13571899e-14,1.10985440e-09
4.60000000e+00,4.30156820e-12,4.29011154e-12,1.14566543e-14,1.11462405e-09
4.62000000e+00,4.30158035e-12,4.29002380e-12,1.15565457e-14,1.11939622e-09
4.64000000e+00,4.30159221e-12,4.28993535e-12,1.16568572e-14,1.12417108e-09
4.66000000e+00,4.30160374e-12,4.28984616e-12,1.17575818e-14,1.12894875e-09
4.68000000e+00,4.30161493e-12,4.28975621e-12,1.18587130e-14,1.13372933e-09
4.70000000e+00,4.30162573e-12,4.28966549e-12,1.19602455e-14,1.13851288e-09
4.72000000e+00,4.30163615e-12,4.28957397e-12,1.20621754e-14,1.14329943e-09
4.74000000e+00,4.30164616e-12,4.28948166e-12,1.21645008e-14,1.14808897e-09
4.76000000e+00,4.30165578e-12,4.28938856e-12,1.22672221e-14,1.15288145e-09
4.78000000e+00,4.30166500e-12,4.28929465e-12,1.23703415e-14,1.15767679e-09
4.80000000e+00,4.30167383e-12,4.28919996e-12,1.24738632e-14,1.16247486e-09
4.82000000e+00,4.30168229e-12,4.28910450e-12,1.25777928e-14,1.16727551e-09
4.84000000e+00,4.30169042e-12,4.28900828e-12,1.26821367e-14,1.17207855e-09
4.86000000e+00,4.30169823e-12,4.28891133e-12,1.27869017e-14,1.17688374e-09
4.88000000e+00,4.30170576e-12,4.28881367e-12,1.28920940e-14,1.18169082e-09
4.90000000e+00,4.30171305e-12,4.28871533e-12,1.29977189e-14,1.18649949e-09
4.92000000e+00,4.30172014e-12,4.28861635e-12,1.31037808e-14,1.19130942e-09
4.94000000e+00,4.30172705e-12,4.28851677e-12,1.32102828e-14,1.19612026e-09
4.96000000e+00,4.30173385e-12,4.28841662e-12,1.33172270e-14,1.20093164e-09
4.98000000e+00,4.30174057e-12,4.28831596e-12,1.34246153e-14,1.20574315e-09
5.00000000e+00,4.30174726e-12,4.28821481e-12,1.35324501e-14,1.21055437e-09
5.02000000e+00,4.30175397e-12,4.28811323e-12,1.36407348e-14,1.21536487e-09
5.04000000e+00,4.30176075e-12,4.28801127e-12,1.37494749e-14,1.22017421e-09
5.06000000e+00,4.30176766e-12,4.28790898e-12,1.38586786e-14,1.22498196e-09
5.08000000e+00,4.30177476e-12,4.28780640e-12,1.39683563e-14,1.22978765e-09
5.10000000e+00,4.30178211e-12,4.28770359e-12,1.40785209e-14,1.23459084e-09
5.12000000e+00,4.30178978e-12,4.28760059e-12,1.41891863e-14,1.23939111e-09
5.14000000e+00,4.30179783e-12,4.28749746e-12,1.43003660e-14,1.24418803e-09
5.16000000e+00,4.30180632e-12,4.28739425e-12,1.44120714e-14,1.24898119e-09
5.18000000e+00,4.30181530e-12,4.28729099e-12,1.45243093e-14,1.25377021e-09
5.20000000e+00,4.30182484e-12,4.28718776e-12,1.46370799e-14,1.25855474e-09
5.22000000e+00,4.30183496e-12,4.28708458e-12,1.47503749e-14,1.26333445e-09
5.24000000e+00,4.30184569e-12,4.28698151e-12,1.48641768e-14,1.26810905e-09
5.26000000e+00,4.30185706e-12,4.28687860e-12,1.49784587e-14,1.27287829e-09
5.28000000e+00,4.30186907e-12,4.28677589e-12,1.50931851e-14,1.27764197e-09
5.30000000e+00,4.30188172e-12,4.28667341e-12,1.52083145e-14,1.28239991e-09
5.32000000e+00,4.30189501e-12,4.28657121e-12,1.53238028e-14,1.28715201e-09
5.34000000e+00,4.30190893e-12,4.28646932e-12,1.54396072e-14,1.29189820e-09
5.36000000e+00,4.30192346e-12,4.28636777e-12,1.55556908e-14,1.29663847e-09
5.38000000e+00,4.30193862e-12,4.28626659e-12,1.56720271e-14,1.30137287e-09
5.40000000e+00,4.30195441e-12,4.28616581e-12,1.57886032e-14,1.30610148e-09
5.42000000e+00,4.30197084e-12,4.28606542e-12,1.59054222e-14,1.31082446e-09
5.44000000e+00,4.30198795e-12,4.28596544e-12,1.60225033e-14,1.31554202e-09
5.46000000e+00,4.30200576e-12,4.28586588e-12,1.61398807e-14,1.32025442e-09
5.48000000e+00,4.30202431e-12,4.28576671e-12,1.62575991e-14,1.32496197e-09
5.50000000e+00,4.30204364e-12,4.28566793e-12,1.63757095e-14,1.32966505e-09
5.52000000e+00,4.30206377e-12,4.28556951e-12,1.64942618e-14,1.33436405e-09
5.54000000e+00,4.30208471e-12,4.28547141e-12,1.66132991e-14,1.33905945e-09
5.56000000e+00,4.30210643e-12,4.28537358e-12,1.67328517e-14,1.34375173e-09
5.58000000e+00,4.30212889e-12,4.28527596e-12,1.68529328e-14,1.34844144e-09
5.60000000e+00,4.30215202e-12,4.28517848e-12,1.69735377e-14,1.35312914e-09
5.62000000e+00,4.30217572e-12,4.28508107e-12,1.70946449e-14,1.35781543e-09
5.64000000e+00,4.30219986e-12,4.28498364e-12,1.72162214e-14,1.36250093e-09
5.66000000e+00,4.30222432e-12,4.28488609e-12,1.73382302e-14,1.36718626e-09
5.68000000e+00,4.30224896e-12,4.28478832e-12,1.74606403e-14,1.37187208e-09
5.70000000e+00,4.30227365e-12,4.28469022e-12,1.75834367e-14,1.37655902e-09
5.72000000e+00,4.30229830e-12,4.28459167e-12,1.77066299e-14,1.38124772e-09
5.74000000e+00,4.30232281e-12,4.28449255e-12,1.78302622e-14,1.38593882e-09
5.76000000e+00,4.30234715e-12,4.28439274e-12,1.79544099e-14,1.39063293e-09
5.78000000e+00,4.30237131e-12,4.28429213e-12,1.80791801e-14,1.39533063e-09
5.80000000e+00,4.30239530e-12,4.28419059e-12,1.82047013e-14,1.40003248e-09
5.82000000e+00,4.30241913e-12,4.28408802e-12,1.83311086e-14,1.40473898e-09
5.84000000e+00,4.30244284e-12,4.28398431e-12,1.84585245e-14,1.40945062e-09
5.86000000e+00,4.30246640e-12,4.28387936e-12,1.85870380e-14,1.41416781e-09
5.88000000e+00,4.30248976e-12,4.28377308e-12,1.87166839e-14,1.41889090e-09
5.90000000e+00,4.30251283e-12,4.28366540e-12,1.88474264e-14,1.42362021e-09
5.92000000e+00,4.30253541e-12,4.28355626e-12,1.89791499e-14,1.42835596e-09
5.94000000e+00,4.30255726e-12,4.28344560e-12,1.91116593e-14,1.43309831e-09
5.96000000e+00,4.30257809e-12,4.28333340e-12,1.92446908e-14,1.43784734e-09
5.98000000e+00,4.30259758e-12,4.28321964e-12,1.93779351e-14,1.44260306e-09
6.00000000e+00,4.30261539e-12,4.28310432e-12,1.95110691e-14,1.44736540e-09
6.02000000e+00,4.30263125e-12,4.28298746e-12,1.96437950e-14,1.45213420e-09
6.04000000e+00,4.30264496e-12,4.28286908e-12,1.97758801e-14,1.45690921e-09
6.06000000e+00,4.30265643e-12,4.28274924e-12,1.99071943e-14,1.46169014e-09
6.08000000e+00,4.30266572e-12,4.28262799e-12,2.00377367e-14,1.46647656e-09
6.10000000e+00,4.30267305e-12,4.28250540e-12,2.01676490e-14,1.47126801e-09
6.12000000e+00,4.30267878e-12,4.28238157e-12,2.02972095e-14,1.47606394e-09
6.14000000e+00,4.30268339e-12,4.28225658e-12,2.04268079e-14,1.48086371e-09
6.16000000e+00,4.30268745e-12,4.28213055e-12,2.05569010e-14,1.48566665e-09
6.18000000e+00,4.30269153e-12,4.28200357e-12,2.06879546e-14,1.49047200e-09
6.20000000e+00,4.30269615e-12,4.28187578e-12,2.08203776e-14,1.49527896e-09
