t,E_tot,E_x,E_y,proj_bx
4.05000000e+01,4.30080000e-08,3.49518599e-08,8.05614012e-09,9.52792818e-07
4.10000000e+01,4.30080000e-08,3.47718603e-08,8.23613971e-09,9.63539432e-07
4.15000000e+01,4.30080000e-08,3.45905954e-08,8.41740460e-09,9.74249656e-07
4.20000000e+01,4.30080000e-08,3.44080960e-08,8.59990396e-09,9.84923110e-07
4.25000000e+01,4.30080000e-08,3.42243932e-08,8.78360679e-09,9.95559413e-07
4.30000000e+01,4.30080000e-08,3.40395181e-08,8.96848193e-09,1.00615819e-06
4.35000000e+01,4.30080000e-08,3.38535019e-08,9.15449809e-09,1.01671906e-06
4.40000000e+01,4.30080000e-08,3.36663762e-08,9.34162382e-09,1.02724165e-06
4.45000000e+01,4.30080000e-08,3.34781725e-08,9.52982754e-09,1.03772559e-06
4.50000000e+01,4.30080000e-08,3.32889224e-08,9.71907756e-09,1.04817051e-06
4.55000000e+01,4.30080000e-08,3.30986580e-08,9.90934203e-09,1.05857605e-06
4.60000000e+01,4.30080000e-08,3.29074110e-08,1.01005890e-08,1.06894184e-06
4.65000000e+01,4.30080000e-08,3.27152135e-08,1.02927865e-08,1.07926751e-06
4.70000000e+01,4.30080000e-08,3.25220977e-08,1.04859023e-08,1.08955272e-06
4.75000000e+01,4.30080000e-08,3.23280958e-08,1.06799042e-08,1.09979709e-06
4.80000000e+01,4.30080000e-08,3.21332402e-08,1.08747598e-08,1.11000029e-06
4.85000000e+01,4.30080000e-08,3.19375632e-08,1.10704368e-08,1.12016195e-06
4.90000000e+01,4.30080000e-08,3.17410974e-08,1.12669026e-08,1.13028172e-06
4.95000000e+01,4.30080000e-08,3.15438752e-08,1.14641248e-08,1.14035926e-06
5.00000000e+01,4.30080000e-08,3.13459293e-08,1.16620707e-08,1.15039422e-06
5.05000000e+01,4.30080000e-08,3.11472924e-08,1.18607076e-08,1.16038626e-06
5.10000000e+01,4.30080000e-08,3.09479971e-08,1.20600029e-08,1.17033504e-06
5.15000000e+01,4.30080000e-08,3.07480761e-08,1.22599239e-08,1.18024022e-06
5.20000000e+01,4.30080000e-08,3.05475623e-08,1.24604377e-08,1.19010146e-06
5.25000000e+01,4.30080000e-08,3.03464884e-08,1.26615116e-08,1.19991845e-06
5.30000000e+01,4.30080000e-08,3.01448872e-08,1.28631128e-08,1.20969083e-06
5.35000000e+01,4.30080000e-08,2.99427916e-08,1.30652084e-08,1.21941830e-06
5.40000000e+01,4.30080000e-08,2.97402343e-08,1.32677657e-08,1.22910052e-06
5.45000000e+01,4.30080000e-08,2.95372482e-08,1.34707518e-08,1.23873717e-06
5.50000000e+01,4.30080000e-08,2.93338661e-08,1.36741339e-08,1.24832793e-06
5.55000000e+01,4.30080000e-08,2.91301207e-08,1.38778793e-08,1.25787249e-06
5.60000000e+01,4.30080000e-08,2.89260448e-08,1.40819552e-08,1.26737053e-06
5.65000000e+01,4.30080000e-08,2.87216711e-08,1.42863289e-08,1.27682175e-06
5.70000000e+01,4.30080000e-08,2.85170324e-08,1.44909676e-08,1.28622583e-06
5.75000000e+01,4.30080000e-08,2.83121611e-08,1.46958389e-08,1.29558246e-06
5.80000000e+01,4.30080000e-08,2.81070900e-08,1.49009100e-08,1.30489136e-06
5.85000000e+01,4.30080000e-08,2.79018515e-08,1.51061485e-08,1.31415221e-06
5.90000000e+01,4.30080000e-08,2.76964780e-08,1.53115220e-08,1.32336471e-06
5.95000000e+01,4.30080000e-08,2.74910020e-08,1.55169980e-08,1.33252859e-06
6.00000000e+01,4.30080000e-08,2.72854558e-08,1.57225442e-08,1.34164354e-06
6.05000000e+01,4.30080000e-08,2.70798715e-08,1.59281285e-08,1.35070927e-06
6.10000000e+01,4.30080000e-08,2.68742812e-08,1.61337188e-08,1.35972550e-06
6.15000000e+01,4.30080000e-08,2.66687170e-08,1.63392830e-08,1.36869196e-06
6.20000000e+01,4.30080000e-08,2.64632108e-08,1.65447892e-08,1.37760835e-06
6.25000000e+01,4.30080000e-08,2.62577944e-08,1.67502056e-08,1.38647440e-06
6.30000000e+01,4.30080000e-08,2.60524993e-08,1.69555007e-08,1.39528984e-06
6.35000000e+01,4.30080000e-08,2.58473572e-08,1.71606428e-08,1.40405440e-06
6.40000000e+01,4.30080000e-08,2.56423994e-08,1.73656006e-08,1.41276780e-06
6.45000000e+01,4.30080000e-08,2.54376572e-08,1.75703428e-08,1.42142980e-06
6.50000000e+01,4.30080000e-08,2.52331617e-08,1.77748383e-08,1.43004011e-06
6.55000000e+01,4.30080000e-08,2.50289438e-08,1.79790562e-08,1.43859849e-06
6.60000000e+01,4.30080000e-08,2.48250344e-08,1.81829656e-08,1.44710468e-06
6.65000000e+01,4.30080000e-08,2.46214640e-08,1.83865360e-08,1.45555842e-06
6.70000000e+01,4.30080000e-08,2.44182632e-08,1.85897368e-08,1.46395948e-06
6.75000000e+01,4.30080000e-08,2.42154621e-08,1.87925379e-08,1.47230759e-06
6.80000000e+01,4.30080000e-08,2.40130909e-08,1.89949091e-08,1.48060252e-06
6.85000000e+01,4.30080000e-08,2.38111794e-08,1.91968206e-08,1.48884403e-06
6.90000000e+01,4.30080000e-08,2.36097573e-08,1.93982427e-08,1.49703188e-06
6.95000000e+01,4.30080000e-08,2.34088541e-08,1.95991459e-08,1.50516584e-06
7.00000000e+01,4.30080000e-08,2.32084992e-08,1.97995008e-08,1.51324567e-06
7.05000000e+01,4.30080000e-08,2.30087214e-08,1.99992786e-08,1.52127115e-06
7.10000000e+01,4.30080000e-08,2.28095497e-08,2.01984502e-08,1.52924205e-06
7.15000000e+01,4.30080000e-08,2.26110127e-08,2.03969873e-08,1.53715816e-06
7.20000000e+01,4.30080000e-08,2.24131388e-08,2.05948612e-08,1.54501926e-06
7.25000000e+01,4.30080000e-08,2.22159560e-08,2.07920440e-08,1.55282513e-06
7.30000000e+01,4.30080000e-08,2.20194922e-08,2.09885078e-08,1.56057555e-06
7.35000000e+01,4.30080000e-08,2.18237751e-08,2.11842249e-08,1.56827033e-06
7.40000000e+01,4.30080000e-08,2.16288320e-08,2.13791680e-08,1.57590925e-06
7.45000000e+01,4.30080000e-08,2.14346900e-08,2.15733100e-08,1.58349212e-06
7.50000000e+01,4.30080000e-08,2.12413761e-08,2.17666239e-08,1.59101874e-06
7.55000000e+01,4.30080000e-08,2.10489167e-08,2.19590833e-08,1.59848891e-06
7.60000000e+01,4.30080000e-08,2.08573381e-08,2.21506619e-08,1.60590244e-06
7.65000000e+01,4.30080000e-08,2.06666663e-08,2.23413337e-08,1.61325914e-06
7.70000000e+01,4.30080000e-08,2.04769271e-08,2.25310729e-08,1.62055883e-06
7.75000000e+01,4.30080000e-08,2.02881458e-08,2.27198542e-08,1.62780132e-06
7.80000000e+01,4.30080000e-08,2.01003476e-08,2.29076524e-08,1.63498645e-06
7.85000000e+01,4.30080000e-08,1.99135572e-08,2.30944428e-08,1.64211402e-06
7.90000000e+01,4.30080000e-08,1.97277993e-08,2.32802007e-08,1.64918388e-06
7.95000000e+01,4.30080000e-08,1.95430979e-08,2.34649021e-08,1.65619584e-06
8.00000000e+01,4.30080000e-08,1.93594769e-08,2.36485231e-08,1.66314976e-06
8.05000000e+01,4.30080000e-08,1.91769600e-08,2.38310400e-08,1.67004546e-06
8.10000000e+01,4.30080000e-08,1.89955702e-08,2.40124298e-08,1.67688280e-06
8.15000000e+01,4.30080000e-08,1.88153305e-08,2.41926695e-08,1.68366160e-06
8.20000000e+01,4.30080000e-08,1.86362634e-08,2.43717366e-08,1.69038173e-06
8.25000000e+01,4.30080000e-08,1.84583912e-08,2.45496088e-08,1.69704304e-06
8.30000000e+01,4.30080000e-08,1.82817356e-08,2.47262644e-08,1.70364537e-06
8.35000000e+01,4.30080000e-08,1.81063183e-08,2.49016817e-08,1.71018860e-06
8.40000000e+01,4.30080000e-08,1.79321603e-08,2.50758397e-08,1.71667258e-06
8.45000000e+01,4.30080000e-08,1.77592825e-08,2.52487175e-08,1.72309718e-06
8.50000000e+01,4.30080000e-08,1.75877053e-08,2.54202947e-08,1.72946227e-06
8.55000000e+01,4.30080000e-08,1.74174488e-08,2.55905512e-08,1.73576772e-06
8.60000000e+01,4.30080000e-08,1.72485326e-08,2.57594674e-08,1.74201341e-06
8.65000000e+01,4.30080000e-08,1.70809762e-08,2.59270238e-08,1.74819922e-06
8.70000000e+01,4.30080000e-08,1.69147984e-08,2.60932016e-08,1.75432503e-06
8.75000000e+01,4.30080000e-08,1.67500179e-08,2.62579821e-08,1.76039073e-06
8.80000000e+01,4.30080000e-08,1.65866528e-08,2.64213472e-08,1.76639621e-06
8.85000000e+01,4.30080000e-08,1.64247210e-08,2.65832790e-08,1.77234137e-06
8.90000000e+01,4.30080000e-08,1.62642398e-08,2.67437602e-08,1.77822610e-06
8.95000000e+01,4.30080000e-08,1.61052264e-08,2.69027736e-08,1.78405030e-06
9.00000000e+01,4.30080000e-08,1.59476972e-08,2.70603028e-08,1.78981389e-06
9.05000000e+01,4.30080000e-08,1.57916687e-08,2.72163313e-08,1.79551676e-06
9.10000000e+01,4.30080000e-08,1.56371565e-08,2.73708435e-08,1.80115882e-06
9.15000000e+01,4.30080000e-08,1.54841762e-08,2.75238238e-08,1.80674001e-06
9.20000000e+01,4.30080000e-08,1.53327428e-08,2.76752572e-08,1.81226022e-06
9.25000000e+01,4.30080000e-08,1.51828708e-08,2.78251292e-08,1.81771939e-06
9.30000000e+01,4.30080000e-08,1.50345746e-08,2.79734254e-08,1.82311745e-06
9.35000000e+01,4.30080000e-08,1.48878678e-08,2.81201322e-08,1.82845432e-06
9.40000000e+01,4.30080000e-08,1.47427639e-08,2.82652361e-08,1.83372993e-06
9.45000000e+01,4.30080000e-08,1.45992759e-08,2.84087241e-08,1.83894422e-06
9.50000000e+01,4.30080000e-08,1.44574163e-08,2.85505837e-08,1.84409713e-06
9.55000000e+01,4.30080000e-08,1.43171971e-08,2.86908029e-08,1.84918862e-06
9.60000000e+01,4.30080000e-08,1.41786303e-08,2.88293697e-08,1.85421861e-06
9.65000000e+01,4.30080000e-08,1.40417269e-08,2.89662731e-08,1.85918707e-06
9.70000000e+01,4.30080000e-08,1.39064979e-08,2.91015021e-08,1.86409396e-06
9.75000000e+01,4.30080000e-08,1.37729537e-08,2.92350463e-08,1.86893922e-06
9.80000000e+01,4.30080000e-08,1.36411043e-08,2.93668957e-08,1.87372282e-06
9.85000000e+01,4.30080000e-08,1.35109593e-08,2.94970407e-08,1.87844472e-06
9.90000000e+01,4.30080000e-08,1.33825278e-08,2.96254722e-08,1.88310490e-06
9.95000000e+01,4.30080000e-08,1.32558185e-08,2.97521815e-08,1.88770333e-06
1.00000000e+02,4.30080000e-08,1.31308398e-08,2.98771602e-08,1.89223999e-06
1.00500000e+02,4.30080000e-08,1.30075994e-08,3.00004006e-08,1.89671484e-06
1.01000000e+02,4.30080000e-08,1.28861049e-08,3.01218951e-08,1.90112789e-06
1.01500000e+02,4.30080000e-08,1.27663631e-08,3.02416369e-08,1.90547911e-06
1.02000000e+02,4.30080000e-08,1.26483806e-08,3.03596194e-08,1.90976850e-06
