t,E_tot,E_x,E_y,proj_bx
5.00000000e-01,4.30080000e-08,4.30066453e-08,1.35473170e-12,1.22717580e-08
1.00000000e+00,4.30080000e-08,4.30025813e-08,5.41868326e-12,2.45430229e-08
1.50000000e+00,4.30080000e-08,4.29958089e-08,1.21911241e-11,3.68133202e-08
2.00000000e+00,4.30080000e-08,4.29863291e-08,2.16708366e-11,4.90821755e-08
