t,E_tot,E_x,E_y,E_weak,proj_bx,P_tau,W_tau,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
5.39000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076580e-08,1.32290212e-08,0.00000000e+00,0.00000000e+00,6.33295583e-14,-1.32992072e-12,0.00000000e+00,0.00000000e+00,2.15906265e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.40000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076568e-08,1.32535648e-08,0.00000000e+00,0.00000000e+00,6.34470515e-14,-1.33238808e-12,0.00000000e+00,0.00000000e+00,2.16708142e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.41000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076555e-08,1.32781083e-08,0.00000000e+00,0.00000000e+00,6.35645446e-14,-1.33485544e-12,0.00000000e+00,0.00000000e+00,2.17511505e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.42000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076542e-08,1.33026519e-08,0.00000000e+00,0.00000000e+00,6.36820377e-14,-1.33732279e-12,0.00000000e+00,0.00000000e+00,2.18316354e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.43000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076529e-08,1.33271954e-08,0.00000000e+00,0.00000000e+00,6.37995308e-14,-1.33979015e-12,0.00000000e+00,0.00000000e+00,2.19122690e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.44000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076517e-08,1.33517389e-08,0.00000000e+00,0.00000000e+00,6.39170239e-14,-1.34225750e-12,0.00000000e+00,0.00000000e+00,2.19930512e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.45000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076504e-08,1.33762825e-08,0.00000000e+00,0.00000000e+00,6.40345170e-14,-1.34472486e-12,0.00000000e+00,0.00000000e+00,2.20739821e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.46000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076491e-08,1.34008260e-08,0.00000000e+00,0.00000000e+00,6.41520101e-14,-1.34719221e-12,0.00000000e+00,0.00000000e+00,2.21550615e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.47000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076478e-08,1.34253696e-08,0.00000000e+00,0.00000000e+00,6.42695032e-14,-1.34965957e-12,0.00000000e+00,0.00000000e+00,2.22362896e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.48000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076465e-08,1.34499131e-08,0.00000000e+00,0.00000000e+00,6.43869963e-14,-1.35212692e-12,0.00000000e+00,0.00000000e+00,2.23176664e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.49000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076452e-08,1.34744567e-08,0.00000000e+00,0.00000000e+00,6.45044894e-14,-1.35459428e-12,0.00000000e+00,0.00000000e+00,2.23991918e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.50000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076439e-08,1.34990002e-08,0.00000000e+00,0.00000000e+00,6.46219824e-14,-1.35706163e-12,0.00000000e+00,0.00000000e+00,2.24808658e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.51000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076426e-08,1.35235438e-08,0.00000000e+00,0.00000000e+00,6.47394755e-14,-1.35952898e-12,0.00000000e+00,0.00000000e+00,2.25626884e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.52000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076413e-08,1.35480873e-08,0.00000000e+00,0.00000000e+00,6.48569685e-14,-1.36199634e-12,0.00000000e+00,0.00000000e+00,2.26446596e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.53000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076400e-08,1.35726309e-08,0.00000000e+00,0.00000000e+00,6.49744615e-14,-1.36446369e-12,0.00000000e+00,0.00000000e+00,2.27267795e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.54000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076387e-08,1.35971744e-08,0.00000000e+00,0.00000000e+00,6.50919546e-14,-1.36693105e-12,0.00000000e+00,0.00000000e+00,2.28090481e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.55000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076374e-08,1.36217180e-08,0.00000000e+00,0.00000000e+00,6.52094476e-14,-1.36939840e-12,0.00000000e+00,0.00000000e+00,2.28914652e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.56000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076361e-08,1.36462615e-08,0.00000000e+00,0.00000000e+00,6.53269406e-14,-1.37186575e-12,0.00000000e+00,0.00000000e+00,2.29740310e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.57000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076348e-08,1.36708050e-08,0.00000000e+00,0.00000000e+00,6.54444336e-14,-1.37433311e-12,0.00000000e+00,0.00000000e+00,2.30567454e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.58000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076335e-08,1.36953486e-08,0.00000000e+00,0.00000000e+00,6.55619266e-14,-1.37680046e-12,0.00000000e+00,0.00000000e+00,2.31396085e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.59000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076322e-08,1.37198921e-08,0.00000000e+00,0.00000000e+00,6.56794196e-14,-1.37926781e-12,0.00000000e+00,0.00000000e+00,2.32226202e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.60000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076309e-08,1.37444357e-08,0.00000000e+00,0.00000000e+00,6.57969126e-14,-1.38173516e-12,0.00000000e+00,0.00000000e+00,2.33057805e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.61000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076296e-08,1.37689792e-08,0.00000000e+00,0.00000000e+00,6.59144056e-14,-1.38420252e-12,0.00000000e+00,0.00000000e+00,2.33890894e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.62000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076282e-08,1.37935227e-08,0.00000000e+00,0.00000000e+00,6.60318985e-14,-1.38666987e-12,0.00000000e+00,0.00000000e+00,2.34725470e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.63000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076269e-08,1.38180663e-08,0.00000000e+00,0.00000000e+00,6.61493915e-14,-1.38913722e-12,0.00000000e+00,0.00000000e+00,2.35561532e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.64000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076256e-08,1.38426098e-08,0.00000000e+00,0.00000000e+00,6.62668844e-14,-1.39160457e-12,0.00000000e+00,0.00000000e+00,2.36399080e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.65000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076243e-08,1.38671534e-08,0.00000000e+00,0.00000000e+00,6.63843774e-14,-1.39407192e-12,0.00000000e+00,0.00000000e+00,2.37238115e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.66000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076229e-08,1.38916969e-08,0.00000000e+00,0.00000000e+00,6.65018703e-14,-1.39653928e-12,0.00000000e+00,0.00000000e+00,2.38078636e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.67000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076216e-08,1.39162404e-08,0.00000000e+00,0.00000000e+00,6.66193632e-14,-1.39900663e-12,0.00000000e+00,0.00000000e+00,2.38920643e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.68000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076203e-08,1.39407840e-08,0.00000000e+00,0.00000000e+00,6.67368562e-14,-1.40147398e-12,0.00000000e+00,0.00000000e+00,2.39764137e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.69000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076189e-08,1.39653275e-08,0.00000000e+00,0.00000000e+00,6.68543491e-14,-1.40394133e-12,0.00000000e+00,0.00000000e+00,2.40609117e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.70000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076176e-08,1.39898710e-08,0.00000000e+00,0.00000000e+00,6.69718420e-14,-1.40640868e-12,0.00000000e+00,0.00000000e+00,2.41455583e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.71000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076163e-08,1.40144146e-08,0.00000000e+00,0.00000000e+00,6.70893349e-14,-1.40887603e-12,0.00000000e+00,0.00000000e+00,2.42303536e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.72000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076149e-08,1.40389581e-08,0.00000000e+00,0.00000000e+00,6.72068278e-14,-1.41134338e-12,0.00000000e+00,0.00000000e+00,2.43152975e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.73000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076136e-08,1.40635017e-08,0.00000000e+00,0.00000000e+00,6.73243206e-14,-1.41381073e-12,0.00000000e+00,0.00000000e+00,2.44003900e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.74000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076122e-08,1.40880452e-08,0.00000000e+00,0.00000000e+00,6.74418135e-14,-1.41627808e-12,0.00000000e+00,0.00000000e+00,2.44856311e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.75000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076109e-08,1.41125887e-08,0.00000000e+00,0.00000000e+00,6.75593064e-14,-1.41874543e-12,0.00000000e+00,0.00000000e+00,2.45710209e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.76000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076095e-08,1.41371323e-08,0.00000000e+00,0.00000000e+00,6.76767992e-14,-1.42121278e-12,0.00000000e+00,0.00000000e+00,2.46565593e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.77000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076082e-08,1.41616758e-08,0.00000000e+00,0.00000000e+00,6.77942921e-14,-1.42368013e-12,0.00000000e+00,0.00000000e+00,2.47422464e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.78000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076068e-08,1.41862193e-08,0.00000000e+00,0.00000000e+00,6.79117849e-14,-1.42614748e-12,0.00000000e+00,0.00000000e+00,2.48280820e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.79000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076054e-08,1.42107629e-08,0.00000000e+00,0.00000000e+00,6.80292777e-14,-1.42861483e-12,0.00000000e+00,0.00000000e+00,2.49140663e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.80000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076041e-08,1.42353064e-08,0.00000000e+00,0.00000000e+00,6.81467706e-14,-1.43108218e-12,0.00000000e+00,0.00000000e+00,2.50001993e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.81000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076027e-08,1.42598499e-08,0.00000000e+00,0.00000000e+00,6.82642634e-14,-1.43354953e-12,0.00000000e+00,0.00000000e+00,2.50864809e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.82000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076013e-08,1.42843934e-08,0.00000000e+00,0.00000000e+00,6.83817562e-14,-1.43601688e-12,0.00000000e+00,0.00000000e+00,2.51729110e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.83000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30076000e-08,1.43089370e-08,0.00000000e+00,0.00000000e+00,6.84992490e-14,-1.43848423e-12,0.00000000e+00,0.00000000e+00,2.52594899e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.84000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075986e-08,1.43334805e-08,0.00000000e+00,0.00000000e+00,6.86167418e-14,-1.44095158e-12,0.00000000e+00,0.00000000e+00,2.53462173e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.85000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075972e-08,1.43580240e-08,0.00000000e+00,0.00000000e+00,6.87342345e-14,-1.44341893e-12,0.00000000e+00,0.00000000e+00,2.54330934e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.86000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075958e-08,1.43825676e-08,0.00000000e+00,0.00000000e+00,6.88517273e-14,-1.44588627e-12,0.00000000e+00,0.00000000e+00,2.55201182e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.87000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075945e-08,1.44071111e-08,0.00000000e+00,0.00000000e+00,6.89692201e-14,-1.44835362e-12,0.00000000e+00,0.00000000e+00,2.56072915e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.88000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075931e-08,1.44316546e-08,0.00000000e+00,0.00000000e+00,6.90867128e-14,-1.45082097e-12,0.00000000e+00,0.00000000e+00,2.56946135e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.89000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075917e-08,1.44561981e-08,0.00000000e+00,0.00000000e+00,6.92042056e-14,-1.45328832e-12,0.00000000e+00,0.00000000e+00,2.57820841e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.90000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075903e-08,1.44807417e-08,0.00000000e+00,0.00000000e+00,6.93216983e-14,-1.45575566e-12,0.00000000e+00,0.00000000e+00,2.58697034e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.91000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075889e-08,1.45052852e-08,0.00000000e+00,0.00000000e+00,6.94391911e-14,-1.45822301e-12,0.00000000e+00,0.00000000e+00,2.59574712e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.92000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075875e-08,1.45298287e-08,0.00000000e+00,0.00000000e+00,6.95566838e-14,-1.46069036e-12,0.00000000e+00,0.00000000e+00,2.60453877e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.93000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075861e-08,1.45543722e-08,0.00000000e+00,0.00000000e+00,6.96741765e-14,-1.46315771e-12,0.00000000e+00,0.00000000e+00,2.61334529e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.94000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075847e-08,1.45789158e-08,0.00000000e+00,0.00000000e+00,6.97916692e-14,-1.46562505e-12,0.00000000e+00,0.00000000e+00,2.62216667e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.95000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075833e-08,1.46034593e-08,0.00000000e+00,0.00000000e+00,6.99091619e-14,-1.46809240e-12,0.00000000e+00,0.00000000e+00,2.63100291e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.96000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075819e-08,1.46280028e-08,0.00000000e+00,0.00000000e+00,7.00266546e-14,-1.47055975e-12,0.00000000e+00,0.00000000e+00,2.63985401e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.97000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075805e-08,1.46525463e-08,0.00000000e+00,0.00000000e+00,7.01441473e-14,-1.47302709e-12,0.00000000e+00,0.00000000e+00,2.64871998e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.98000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075791e-08,1.46770899e-08,0.00000000e+00,0.00000000e+00,7.02616399e-14,-1.47549444e-12,0.00000000e+00,0.00000000e+00,2.65760080e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
5.99000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075777e-08,1.47016334e-08,0.00000000e+00,0.00000000e+00,7.03791326e-14,-1.47796178e-12,0.00000000e+00,0.00000000e+00,2.66649650e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.00000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075763e-08,1.47261769e-08,0.00000000e+00,0.00000000e+00,7.04966253e-14,-1.48042913e-12,0.00000000e+00,0.00000000e+00,2.67540705e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.01000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075749e-08,1.47507204e-08,0.00000000e+00,0.00000000e+00,7.06141179e-14,-1.48289648e-12,0.00000000e+00,0.00000000e+00,2.68433247e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.02000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075735e-08,1.47752640e-08,0.00000000e+00,0.00000000e+00,7.07316105e-14,-1.48536382e-12,0.00000000e+00,0.00000000e+00,2.69327275e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.03000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075721e-08,1.47998075e-08,0.00000000e+00,0.00000000e+00,7.08491032e-14,-1.48783117e-12,0.00000000e+00,0.00000000e+00,2.70222790e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.04000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075707e-08,1.48243510e-08,0.00000000e+00,0.00000000e+00,7.09665958e-14,-1.49029851e-12,0.00000000e+00,0.00000000e+00,2.71119791e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.05000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075692e-08,1.48488945e-08,0.00000000e+00,0.00000000e+00,7.10840884e-14,-1.49276586e-12,0.00000000e+00,0.00000000e+00,2.72018278e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.06000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075678e-08,1.48734380e-08,0.00000000e+00,0.00000000e+00,7.12015810e-14,-1.49523320e-12,0.00000000e+00,0.00000000e+00,2.72918251e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.07000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075664e-08,1.48979816e-08,0.00000000e+00,0.00000000e+00,7.13190736e-14,-1.49770055e-12,0.00000000e+00,0.00000000e+00,2.73819711e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.08000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075650e-08,1.49225251e-08,0.00000000e+00,0.00000000e+00,7.14365662e-14,-1.50016789e-12,0.00000000e+00,0.00000000e+00,2.74722657e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.09000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075635e-08,1.49470686e-08,0.00000000e+00,0.00000000e+00,7.15540588e-14,-1.50263523e-12,0.00000000e+00,0.00000000e+00,2.75627089e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.10000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075621e-08,1.49716121e-08,0.00000000e+00,0.00000000e+00,7.16715513e-14,-1.50510258e-12,0.00000000e+00,0.00000000e+00,2.76533008e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.11000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075607e-08,1.49961556e-08,0.00000000e+00,0.00000000e+00,7.17890439e-14,-1.50756992e-12,0.00000000e+00,0.00000000e+00,2.77440413e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.12000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075592e-08,1.50206991e-08,0.00000000e+00,0.00000000e+00,7.19065365e-14,-1.51003727e-12,0.00000000e+00,0.00000000e+00,2.78349304e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.13000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075578e-08,1.50452426e-08,0.00000000e+00,0.00000000e+00,7.20240290e-14,-1.51250461e-12,0.00000000e+00,0.00000000e+00,2.79259682e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.14000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075563e-08,1.50697862e-08,0.00000000e+00,0.00000000e+00,7.21415215e-14,-1.51497195e-12,0.00000000e+00,0.00000000e+00,2.80171546e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.15000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075549e-08,1.50943297e-08,0.00000000e+00,0.00000000e+00,7.22590141e-14,-1.51743930e-12,0.00000000e+00,0.00000000e+00,2.81084896e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.16000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075534e-08,1.51188732e-08,0.00000000e+00,0.00000000e+00,7.23765066e-14,-1.51990664e-12,0.00000000e+00,0.00000000e+00,2.81999732e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.17000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075520e-08,1.51434167e-08,0.00000000e+00,0.00000000e+00,7.24939991e-14,-1.52237398e-12,0.00000000e+00,0.00000000e+00,2.82916055e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.18000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075505e-08,1.51679602e-08,0.00000000e+00,0.00000000e+00,7.26114916e-14,-1.52484132e-12,0.00000000e+00,0.00000000e+00,2.83833864e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.19000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075491e-08,1.51925037e-08,0.00000000e+00,0.00000000e+00,7.27289841e-14,-1.52730867e-12,0.00000000e+00,0.00000000e+00,2.84753160e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.20000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075476e-08,1.52170472e-08,0.00000000e+00,0.00000000e+00,7.28464766e-14,-1.52977601e-12,0.00000000e+00,0.00000000e+00,2.85673941e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.21000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075462e-08,1.52415908e-08,0.00000000e+00,0.00000000e+00,7.29639691e-14,-1.53224335e-12,0.00000000e+00,0.00000000e+00,2.86596209e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.22000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075447e-08,1.52661343e-08,0.00000000e+00,0.00000000e+00,7.30814615e-14,-1.53471069e-12,0.00000000e+00,0.00000000e+00,2.87519964e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
6.23000000e-01,4.30080000e-08,4.30080000e-08,0.00000000e+00,4.30075432e-08,1.52906778e-08,0.00000000e+00,0.00000000e+00,7.31989540e-14,-1.53717803e-12,0.00000000e+00,0.00000000e+00,2.88445204e-18,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
