t,E_tot,E_x,E_y,proj_bx,C_vx_bx,C_bx_wx,C_vy_by,C_by_wy,D_bx,D_by,Tau_vx,Tau_vy,Tau_bx,Tau_by
2.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.12900979e-09,1.08095657e-14,-2.27000879e-13,0.00000000e+00,0.00000000e+00,2.51608410e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.17809716e-09,1.12795467e-14,-2.36870481e-13,0.00000000e+00,0.00000000e+00,2.73963031e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.22718454e-09,1.17495278e-14,-2.46740083e-13,0.00000000e+00,0.00000000e+00,2.97268912e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.27627192e-09,1.22195088e-14,-2.56609685e-13,0.00000000e+00,0.00000000e+00,3.21526053e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.32535930e-09,1.26894898e-14,-2.66479287e-13,0.00000000e+00,0.00000000e+00,3.46734454e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.37444667e-09,1.31594709e-14,-2.76348888e-13,0.00000000e+00,0.00000000e+00,3.72894115e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
2.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.42353405e-09,1.36294519e-14,-2.86218489e-13,0.00000000e+00,0.00000000e+00,4.00005036e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.47262142e-09,1.40994329e-14,-2.96088090e-13,0.00000000e+00,0.00000000e+00,4.28067218e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.52170880e-09,1.45694139e-14,-3.05957691e-13,0.00000000e+00,0.00000000e+00,4.57080659e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.57079617e-09,1.50393948e-14,-3.15827292e-13,0.00000000e+00,0.00000000e+00,4.87045361e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.30000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.61988355e-09,1.55093758e-14,-3.25696892e-13,0.00000000e+00,0.00000000e+00,5.17961322e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.40000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.66897092e-09,1.59793568e-14,-3.35566492e-13,0.00000000e+00,0.00000000e+00,5.49828544e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.50000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.71805830e-09,1.64493377e-14,-3.45436093e-13,0.00000000e+00,0.00000000e+00,5.82647025e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.60000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.76714567e-09,1.69193187e-14,-3.55305692e-13,0.00000000e+00,0.00000000e+00,6.16416767e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.70000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.81623304e-09,1.73892996e-14,-3.65175292e-13,0.00000000e+00,0.00000000e+00,6.51137768e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.80000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.86532042e-09,1.78592805e-14,-3.75044891e-13,0.00000000e+00,0.00000000e+00,6.86810029e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
3.90000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.91440779e-09,1.83292615e-14,-3.84914491e-13,0.00000000e+00,0.00000000e+00,7.23433550e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.00000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,1.96349516e-09,1.87992424e-14,-3.94784090e-13,0.00000000e+00,0.00000000e+00,7.61008330e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.10000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.01258253e-09,1.92692233e-14,-4.04653688e-13,0.00000000e+00,0.00000000e+00,7.99534371e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
4.20000000e-02,4.30080000e-08,4.30080000e-08,0.00000000e+00,2.06166990e-09,1.97392041e-14,-4.14523287e-13,0.00000000e+00,0.00000000e+00,8.39011671e-20,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00
